solvent ID,smiles,EA_0-1,protic
zinc_1083809122,CC[C@@H](C)OC(=O)OCC(F)F,-3.921293995858568,False
zinc_1620613469,OC[C@H]1CCN1CCF,-4.944836884974223,True
zinc_652019314,CCCC[C@@H](C)N[C@H](CO)CCF,-4.8947790984434665,True
zinc_616581417,COCCN[C@@H]1CCC[C@H]1F,-5.332738186526823,True
zinc_592813990,COCCN(CC(F)F)C1CC1,-5.428254615543203,False
zinc_17703464,CN(CC(F)F)C(C)(C)CO,-4.705621338859732,True
zinc_23803764,OCCN(CCF)C1CC1,-5.385929067357544,True
zinc_931764315,COCC(COC)N(C)CCCF,-5.361889332641009,False
zinc_659833109,CC[C@@H](CC(F)F)CN(C)CCO,-4.805882026940972,True
zinc_307864731,CCCN(CC)CCCCF,-5.7762102445588805,False
zinc_50106305,CCCN(CCO)CC(F)F,-4.797964797924413,True
zinc_832205352,C[C@@H](O)CN(CCF)CC(F)F,-5.333693827979424,True
zinc_796538992,CCOCCN1CCC(F)(F)CC1,-4.767197152331589,False
zinc_335585836,COC[C@H](C)N1CCC(F)(F)C1,-4.18357862797641,False
zinc_307920030,CCC[C@@H](C)CN[C@@H](C)CF,-4.552580138860236,True
zinc_659825693,CC[C@@H](CC(F)F)CN(CC)CC,-4.725687195856158,False
zinc_336260690,C[C@@H](O)CN1CC[C@@H](CF)CC1,-4.205409682902003,True
zinc_307977434,CCCN(C)CCOCC(F)F,-4.537992737823369,False
zinc_379395374,COC[C@H](C)N[C@H]1C[C@H](C(F)F)C1,-5.370743908807083,True
zinc_306971119,C[C@H](F)CCN1CCOCC1,-5.6073108227989,False
zinc_652024520,CC[C@@H](N[C@@H](CO)CCF)C(C)C,-5.34767099689151,True
zinc_308476576,CC[C@H](O)CN(CC(F)F)C1CC1,-5.420677326427119,True
zinc_222831137,CN1CCC(F)(F)[C@@H](O)C1,-4.937060540933556,True
zinc_306288071,C[C@@H]1C[C@@H](C)N1CC(F)F,-4.2312508538862605,False
zinc_307678148,CCCCN1CC(C(F)F)C1,-4.73844330777271,False
zinc_388370104,FCCCN(CC1CC1)C1CCC1,-5.397452994818704,False
zinc_880300211,CC[C@H](CN1CC[C@H](CF)C1)OC,-5.372582607255106,False
zinc_87774758,C[C@H](NCCF)C1CC1,-4.285522095335667,True
zinc_688715626,CCC[C@@H](C)NCCCC(F)F,-4.3479074652840906,True
zinc_379350387,COC[C@H](NCCCCF)C(C)C,-5.682203890155077,True
zinc_202412173,COCCN1CCCC(F)(F)C1,-5.53449169326538,False
zinc_887142519,CO[C@@H](CN(C)CCCF)C1CC1,-5.419078124349474,False
zinc_308006339,COC[C@H](NCCCF)C1CC1,-5.392931635230893,True
zinc_306366728,C[C@H]1CC[C@H](O)CN1CC(F)F,-4.520305436270134,True
zinc_850530896,C[C@H](CCO)NCCC(C)(C)F,-5.514348698446109,True
zinc_336263006,CO[C@H](C)CN1CC[C@@H](F)C1,-5.634757365801938,False
zinc_880237536,CO[C@@H](C)CN1CCC[C@@H](CF)C1,-5.594438424870404,False
zinc_336276158,N#CCN1CCC(CF)CC1,-3.5382613761669885,False
zinc_229384005,CO[C@@H](C)[C@H](C)NCC(F)F,-5.265076298445122,True
zinc_50104001,OCCN(CC(F)F)C1CC1,-5.40159879585618,True
zinc_307489213,C[C@@H]1CC[C@@H](C)N(C[C@@H](O)CF)C1,-5.861983301556152,True
zinc_698589010,C=C(CC)CNC[C@@](C)(O)C(F)F,-3.9981519088083406,True
zinc_844392263,CC[C@@H]1CN(CCF)[C@H](C)CO1,-5.6440530797886215,False
zinc_379274414,C[C@H](C1CC1)N(C)CCCF,-3.974534855957603,False
zinc_716738509,CN(CCCF)CCC(C)(C)O,-4.906575365800177,True
zinc_650181803,C[C@H](O)CN(CCCF)CC(F)F,-4.842824201034576,True
zinc_379233319,CC(C)N(CCCCO)CC(F)F,-5.5395256435244775,True
zinc_306691037,CC[C@@H](O)CN1C[C@H](F)C1,-4.574060288081817,True
zinc_379416214,C[C@H](CO)N(CCF)C1CCCC1,-5.446036109841922,True
zinc_652019692,CCC[C@@H](CC)N[C@@H](CO)CCF,-4.447909473575971,True
zinc_702573391,C[C@@H](O)[C@@H](C)NCCOCCF,-4.710145662177402,True
zinc_388076366,CN(CCF)C[C@@H](O)C1CC1,-4.993811508806632,True
zinc_306640712,CC[C@@H](F)CN1CCOCC1,-5.50890957927469,False
zinc_307687061,OCCN[C@H]1C[C@H](C(F)F)C1,-4.588900549225333,True
zinc_639206697,CC[C@@](C)(CNCC(C)(F)F)OC,-4.31091641658136,True
zinc_231345999,C=C(CC)CN(CCO)CC(F)F,-4.006142880828237,True
zinc_307588701,CC[C@H](NCCF)C1CC1,-5.333380696373525,True
zinc_379315758,COCC(C)(C)NCCCCF,-4.410562858032682,True
zinc_37755887,C[C@@H](O)CNCC(F)F,-4.719215512951054,True
zinc_87689882,OC[C@H]1CCCCN1CCF,-5.874286205178648,True
zinc_130995210,C[C@@H](NCCOCC(F)F)C1CC1,-5.378990704663487,True
zinc_307085232,C[C@H](O)[C@H]1CCCCN1CC(F)F,-5.638680752328266,True
zinc_203091298,CCNC[C@@H](O)CF,-4.635581137823917,True
zinc_616581433,COC[C@H](C)N[C@@H]1CCC[C@H]1F,-5.335818607254288,True
zinc_652019645,CC(C)CCCN[C@@H](CO)CCF,-4.471424574093559,True
zinc_307949782,CC(C)(C)CN(CCO)CCF,-4.822269166838869,True
zinc_91252209,FCCC1CCNCC1,-4.41508833989498,True
zinc_159128131,C[C@H](CO)N(C)CCCF,-4.762516370984914,True
zinc_698586370,C=C(C)CCNC[C@@](C)(O)C(F)F,-4.122315380307201,True
