solvent ID,smiles,EA_0-1,protic
zinc_1746317,O=COCC(O)COC=O,-3.4987577036299764,True
zinc_14193748,COC(=O)CN1CCC[C@@H](C)C1,-3.99487464248692,False
zinc_19885283,COC(=O)CNCC(C)C,-3.9403434549219263,True
zinc_123318186,COC(=O)[C@H](C)N[C@@H]1C[C@H](C)C1,-4.026199792746585,True
zinc_3861532,COC1OCCO1,-5.548483923315833,False
zinc_2509976,CCC(CC)OC=O,-3.896085662175704,False
zinc_5736229,C[C@]1(O)CCCO1,-4.74778921658019,True
zinc_2539442,CCOC(=O)CN1CCCC1,-3.967748855959252,False
zinc_19885218,COC(=O)CNC1CCCC1,-3.89840583212691,True
zinc_39087568,COC(=O)[C@@]1(C)COCO1,-3.7662348455972,False
zinc_6037896,CO[C@H]1OC[C@H](C)O1,-4.383690524353039,False
zinc_38324961,CC(C)(C)OC(=O)OC[C@H]1CO1,-2.5664675129539045,False
zinc_5166648,CC(=O)O[C@H]1CO1,-3.507466329533618,False
zinc_1587609,CCOC(OCC)C(C)(C)OC=O,-3.871259973058242,False
zinc_391833,CCC(OC)(OC)OC,-5.615342586529145,False
zinc_83055928,CC[C@@H](N[C@H](C)C(=O)OC)C1CC1,-3.7973618300543017,True
zinc_306819065,CC1(CN)COC(=O)OC1,-4.574596049743688,True
zinc_106869368,COC(=O)CN(CCC(C)C)C1CC1,-3.939260346112082,False
zinc_308480444,COCC(=O)OC[C@H]1COC(=O)O1,-3.766009440416538,False
zinc_31351713,CC/C=C\CCOC(=O)OC,-4.08200910258896,False
zinc_39319566,C=CCOC[C@H]1COC(=O)O1,-3.718245204146048,False
zinc_81915425,CCC(=O)OCCO,-4.006155867357235,True
zinc_115298068,COCCOCCOC(=O)OC,-4.409236534714182,False
zinc_4262540,O=C1CC[C@@H](O)O1,-3.926459912953604,True
zinc_39103524,CC(C)[C@H]1OC(C)(C)OC1=O,-3.72978987772234,False
98451,C[C@H]1CC(=O)OC1,-4.090657726425149,False
zinc_227329921,COC(=O)[C@@H](C)N1C[C@@H](C)[C@@H](C)C1,-3.971995369947899,False
zinc_5856362,CCOC(=O)O,-4.182961794817781,False
zinc_4797717,O[C@@H]1CC[C@@H](O)O1,-4.636620033161185,True
zinc_258986315,COC(=O)CN(C)CCC1CCC1,-3.990442356478737,False
zinc_308195448,CCCC[C@H](C)N(C)CC(=O)OC,-4.023847075647788,False
zinc_114398689,CCC(=O)OCOC,-3.930814279792397,False
zinc_1688314,CCCOC(=O)O[C@@H](C)C(=O)OC,-3.775756449739636,False
zinc_34142483,CCC[C@@H]1COC(=O)O1,-4.637423850777077,False
zinc_1083809852,CC[C@@H](C)OC(=O)OC[C@@H](C)F,-3.994210470466472,False
zinc_2568006,C=C(C)COC(=O)OCC(=C)C,-2.0075618942992284,False
zinc_104845865,S=C1CCCO1,-2.9310788497423763,False
zinc_2015772,COC(=O)CN1CCCC1,-3.9760697720216713,False
zinc_42223190,CCCCN[C@H](C)C(=O)OC,-3.909205100520482,True
zinc_1712114,CCCCOC(=O)OCC,-4.618048947149892,False
zinc_219083664,COC(=O)CN1[C@@H](C)CC[C@@H]1C,-4.038260640412712,False
10080341,C[C@H]1OCC(=O)O1,-3.794117730569165,False
59701127,C1CC21COC(=O)OC2,-3.895893369948949,False
7302,C1CC(=O)OC1,-4.088569266321593,False
zinc_90755508,N#C[C@H]1COC(=O)O1,-2.977897117097916,False
zinc_1701826,CC(=O)OC[C@@H](C)OC(=O)C,-3.8792254569952336,False
zinc_39057964,CCOC(=O)CNC1CCC1,-3.924609063211632,True
5325910,C[C@@H]1CC(=O)OC1,-4.106320503626914,False
zinc_19885290,CCC(CC)CNCC(=O)OC,-5.701221960621598,True
zinc_200190353,CC(=O)O[C@@H](C)CN1CCCC1,-5.58046739896286,False
12696584,C[C@H]1C[C@@H](OC(=O)O1)C,-4.690919753367605,False
zinc_306927247,CC(C)C(=O)OCCC1OCCO1,-4.00147931605899,False
zinc_2567998,CCCCC(OC)(OC)OC,-5.544885146115219,False
zinc_1655647,CCOC(=O)OCCCN(C)C,-4.164440283938593,False
134936944,[C@@H]12[C@@H](C1(Cl)Cl)OC(=O)O2,-2.0770607834130725,False
zinc_26898343,CCC1(C)COC(=O)OC1,-3.880024990674192,False
zinc_1672845,O=COCCO,-3.806974420726352,True
zinc_398884,CCC1(CC)COC(=O)OC1,-3.887368845594747,False
zinc_20044437,CCCCNCC(=O)OCC,-4.60935371191452,True
zinc_39068665,COCOC(=O)[C@H](C)O,-3.589555307771303,True
zinc_404765,CCCC(=O)OC,-4.080195515025758,False
zinc_616802011,CCCN(C1CCC1)[C@@H](C)C(=O)OC,-4.046251827977432,False
zinc_22047013,CC(=O)OC(C)(C)CO,-4.0482786963731305,True
zinc_39103580,CC(C)[C@H]1OC(=O)OC[C@@H]1C,-4.389900186530123,False
zinc_34283384,CC(=O)OC[C@@H]1COC(=O)O1,-3.9091242984448,False
zinc_307826703,COC(=O)CN1CC[C@@H](CC(C)C)C1,-3.986290681863922,False
