solvent ID,smiles,EA_0-1,protic
zinc_306477426,C[C@@H](O)CN1CC[C@H](C(F)(F)F)C1,-4.823028313,TRUE
zinc_231344495,CC[C@H](C)CN(CCO)CC(F)F,-4.974441509,TRUE
zinc_44129482,C[C@@H](O)CCN(C)C1CC1,-5.10851486,TRUE
zinc_659880265,CC(=CCCN1CC[C@@H](O)C1)C,-4.287029664,TRUE
zinc_5134452,O[C@H]1CCCO1,-4.603314599,TRUE
zinc_220339840,C[C@H](CO)N1CCC1,-4.854622301,TRUE
zinc_19785890,C[C@H]1CCCCN1CCO,-4.814509042,TRUE
zinc_1119246075,CCC[C@H](CN(C)C[C@H](C)O)OC,-5.071495952,TRUE
zinc_308139457,C=C[C@H](CO)NC[C@@H](C)CC(C)C,-3.71917692,TRUE
zinc_38115780,CC(C)C[C@H](CO)NC(C)C,-5.442337051,TRUE
zinc_642848549,C[C@H](O)CN1CC[C@H](CF)C1,-5.791605666,TRUE
zinc_88026788,OCCN(CCCF)C1CC1,-5.732186371,TRUE
zinc_44231746,OCCOCC1CC1,-5.910137861,TRUE
zinc_26476037,CNCCCO,-4.326345544,TRUE
zinc_201029718,CC[C@@H]1C[C@H](O)CN1CC,-4.589365181,TRUE
zinc_886164345,C=CCCN(C)C[C@](C)(O)C(F)F,-4.082925758,TRUE
zinc_48694511,COC[C@@H](C)NCCCO,-4.377974781,TRUE
zinc_1734094,CN1CCCCCC[C@@H]1CO,-5.528988477,TRUE
zinc_306925165,C=CCN1C[C@@H](C)[C@@H](O)C1,-3.922219407,TRUE
zinc_1346179230,C=C(C)CNC[C@H](O)CCC(C)C,-3.992466638,TRUE
