r ($\AA$),C_CO₂ - BF₄⁻,C_CO₂ - Solvent,C_CO₂ - TBA⁺,O_CO₂ - BF₄⁻,O_CO₂ - Solvent,O_CO₂ - TBA⁺
0.25,0,0,0,0,0,0
0.75,0,0,0,0,0,0
1.25,0,0,0,0,0,0
1.75,0,0,0,0,0,0
2.25,0,0,0,0,0,0
2.75,0,0,0,0,0.00068161,0
3.25,0,0.017582316,0,0.2114517676083314,0.1252740002114261,0
3.75,0.7718078888696323,0.3938132411227898,0,0.8626088169719419,0.7696424665745482,0.090800928
4.25,1.8386141847075967,1.2533926994500992,0.07071593,1.361281655985433,1.434041316565827,0.3182216858147766
4.75,1.1041861939526263,1.816621234,0.3680620646508752,1.2599047597664588,1.5394474515526326,0.56624933
5.25,0.9967527862832098,1.6572881957264751,0.7881301100843983,0.8692611508283804,1.3055548235669785,0.7185892180181277
5.75,0.5604727312713097,1.1775661292871684,1.0243122330130836,0.6281159919419854,1.062106215588984,0.8696990657658248
6.25,0.6216669086066451,0.8477396256155801,1.0306582958478576,0.6871055305652383,0.930066914,0.8834213964410206
6.75,0.5891270454023716,0.7222062116810455,0.8696637336892145,0.8626503164820423,0.8369042149963817,0.9047308197250687
7.25,0.9606047473010584,0.7523785327755294,0.9606047473010584,0.7903709946147955,0.8569192395441178,0.9727643010643642
7.75,1.1280220707522717,0.8961582275305763,1.255722682535548,1.133342929576575,0.943344825,1.0854552001578464
8.25,1.1175627081184538,1.0420756188144191,0.9485196094114604,1.0846932167032044,1.0448466926951372,1.0471280836572052
8.75,1.2356435330222924,1.1641274474845666,0.9517794781387924,1.2064222332548733,1.1089515321135892,0.9976986634875944
9.25,1.172941102891227,1.1641293533373025,0.956283192,1.1169088846002475,1.1148765653919557,0.9786960794824914
9.75,0.9885045823162474,1.0922861747194164,0.9885045823162478,1.012040405704729,1.0617349961899625,0.9313461540870768
10.25,0.9613665274337334,1.017510104401942,0.9370281343341448,1.000916416220565,1.0008844437963218,0.9431127326090424
10.75,0.957010359,0.9532046950655194,0.8850962854673604,0.9929673952586922,0.9650107489945507,0.8491392488702475
11.25,0.9496139195742532,0.9173715714561306,0.9546650574443288,0.8536423000428122,0.9506510974392488,0.8965769719384565
11.75,0.8936795026895089,0.9347397749720304,0.8149616190329193,0.9469298357513184,0.9529883689530028,0.8520053289889611
12.25,0.9713329710267056,0.961841297,0.7924032132059966,0.9883739003429636,0.9759617117302328,0.8690873951291574
12.75,0.8651918264592182,1.008224751690352,0.8691245165794875,0.9163167980227171,1.0118490578642454,0.8730572066997557
13.25,1.0633232558122403,1.0401729748527062,0.9395116438341016,1.0032382088228493,1.030281705,0.8593982478482498
13.75,0.9637343988646438,1.0407823048964966,0.8555256242552796,1.0043126893431558,1.0207036506547371,0.9518990641417454
14.25,1.070459854074421,1.0241117777448376,0.9413749893183868,1.004343216028647,1.014999964825568,0.9004456419567181
14.75,0.9462284384280886,1.0052997147325955,0.8874564857306919,0.9550442313327008,1.0040406551153918,0.9432898407932214
15.25,1.028155403374163,0.9892682751048886,0.8989487082977305,0.9470575841240636,0.992001797,0.948432123
15.75,0.853092562,0.9757975286678654,1.0051543787744754,0.9639172760555228,0.991403122,0.9664945949754576
16.25,1.0120478325975646,0.9942639005521744,1.0435230044247616,0.9854149948976276,0.9890575105851108,0.9442551548159086
16.75,0.9753211659483616,0.9941557061017622,1.016339345824694,0.9958302558865264,0.9980243029642564,1.0220363152519616
17.25,1.024885916705615,1.0019077982915523,0.9926567998280804,1.0828983270851766,1.0065107171665435,1.010919966058681
17.75,1.0328995816303588,1.0124050801139075,0.9659335969667016,0.9781092305419118,1.004834270500651,1.0197093119238814
18.25,1.0634635594829678,1.012147763,1.030830201159483,1.0154733266543134,1.011309776300902,0.9876389916136944
18.75,1.0184166669355992,1.0066847045234475,0.9638586312069068,0.9902283484757752,1.0025020688013209,0.9665865329933414
19.25,0.9420468675188368,1.001922597719292,0.9972584055419196,1.0119239703292997,0.9975987353539032,1.000709127
19.75,0.988383912,0.9903436893524836,0.9556016922811668,1.0039554657327856,0.999811311,0.9744514683724744
