r ($\AA$),C_CO₂ - BF₄⁻,C_CO₂ - Solvent,C_CO₂ - TBA⁺,O_CO₂ - BF₄⁻,O_CO₂ - Solvent,O_CO₂ - TBA⁺
0.25,0,0,0,0,0,0
0.75,0,0,0,0,0,0
1.25,0,0,0,0,0,0
1.75,0,0,0,0,0,0
2.25,0,0,0,0,0,0
2.75,0,0,0,0,0,0
3.25,0.058406728,0.001707799,0,0.1168134565982663,0.075570109,0
3.75,1.097286167749987,0.1905812817671034,0,1.0972861677499872,0.4199846764867643,0
4.25,1.606588761371088,0.727132838,0.03418274,1.3160354747401464,0.9100404797986666,0.3760101356400419
4.75,1.1769710082714633,1.309346232511977,0.3831998631581507,1.2727709740609998,1.2713303730716845,0.9032568203013548
5.25,1.0308522861738254,1.6053827238277871,1.0084424538656984,0.8851883761710017,1.628480577303267,0.6498851369356724
5.75,0.6352651203920832,1.8880944754687328,1.3078987772778192,0.7660549981198649,1.6205324762323854,0.9342134123412986
6.25,0.4902927277477343,1.5418184817118905,0.8224265110607156,0.680083461,1.260762638202472,0.7749788277302897
6.75,0.7865154673700462,1.0186318994120027,0.98992464,0.7051517983317649,0.9947422256324876,1.071288309004028
7.25,0.6583021420973616,0.7032613736065176,0.8934100499892769,0.6759352351892559,0.8280335527947711,1.046230190119022
7.75,0.8950567836021107,0.6452567052586307,1.0493769187059223,0.9876488646643976,0.7784443072415022,1.0082248826782392
8.25,1.007784147898263,0.7261981814908851,1.0259424208333667,1.0758776714049032,0.8176532257327453,0.9714676020280564
8.75,1.2833591561962956,0.8668539079607556,1.0492873604120656,1.2510733912605394,0.882489375,0.9322514625199504
9.25,1.307298406,1.0177168783926784,0.8306039598917628,1.2206266888844164,0.988361691,0.9172756774456856
9.75,1.241693258853701,1.0947171669174969,0.8646345729190701,1.1181740341509767,1.0713363349100546,0.9263941852704316
10.25,1.2823542265581278,1.1341600635662186,0.9588244904998844,1.2411777146961709,1.1087042416966704,0.9617656699185974
10.75,1.1444686818412704,1.1261260332677363,0.9358972865524406,1.157838643077734,1.0981351202697596,0.9546152322834895
11.25,1.0303654366240098,1.0833815235698396,0.9815329514759528,1.1158222856331104,1.0655690892943428,1.0230405638518012
11.75,1.0519908304693015,1.017762187671276,1.2265765427599509,1.0072252632152876,1.0214926516091096,1.0251314901168935
12.25,1.0008273414989182,0.9778738012864546,0.9637596621841432,1.0152425501213302,0.972906154,1.0337763897787189
12.75,1.0303354012666672,0.9456580663855876,1.0113255230145144,1.0569492308196802,0.9546627455576598,1.0284344134414525
13.25,0.9540504830903016,0.9299423905653524,0.9223661497035384,1.017419149863829,0.9460521962022216,0.9258866311909576
13.75,1.0690052972828124,0.9359555563017208,0.9480475113517288,1.042852262486902,0.9621229293842511,0.9366055586285184
14.25,1.0440112808529112,0.9739601940236492,0.8887792828252192,1.0105298695136036,0.9776091516656252,0.9709609288398786
14.75,1.028414755581904,1.004084145754278,0.9403460886674316,1.0340966050602567,0.9999930479939132,0.8948912928406074
15.25,1.015243287962791,1.0311428912141605,0.9514583693473276,0.9846796811262148,1.0177183728286563,0.9620891891165716
15.75,1.0290531763580215,1.035457164733048,0.9991533261974976,1.0489864097983732,1.028991249280449,1.0128574241877404
16.25,1.0650150819707829,1.029459826197772,0.9947943073353468,1.019371578457749,1.0305548870108014,0.9725577287007922
16.75,0.9847613777289832,1.0261876530941552,1.0178070615453922,1.0145024931637503,1.0137069489237285,1.0023857424310674
17.25,0.951354175,0.9938637375512294,1.0406734532312905,0.9918594289779268,1.0042345160024695,0.9897822364565068
17.75,0.9397134362922956,0.9961129925414608,0.9887590227376132,0.948541642,0.9925421296686884,1.049575549929808
18.25,1.024404624,0.9876195203263808,1.022548818160733,0.9919280277802386,0.9879586660642478,0.9742978757429848
18.75,0.951161669,0.9840525270944644,0.9511616689377912,0.988961994,0.988974846,0.9458872049695594
19.25,0.9941358395363156,0.9844447806586176,0.8606947872495612,0.984127761,0.9909314984781128,0.9641116027717952
19.75,1.0157480304737332,0.9957455478417182,0.957116709,1.0046556182844724,1.0004368875834166,0.9341395693670284
