,diffusion (m2/s),std,R2
1,2.7098449169540135e-10,2.2024726583657596e-14,0.9869604701898333
2,9.365209211727797e-10,4.6024502733147245e-15,0.9999516994294314
3,4.677587258599257e-10,4.793805061214625e-14,0.9794260077791976
4,1.5646774933666675e-09,2.0440762417419332e-13,0.9669936039289287
