,diffusion (m2/s),std,R2
1,1.7303393096247552e-09,8.059534318047588e-14,0.995679768414128
2,4.86336357131853e-09,3.753297564207793e-14,0.9998808947829286
3,3.052430243342978e-09,1.9736183434870392e-13,0.9917082012904104
4,7.640187556105384e-09,5.543190304309268e-13,0.9895817871361172
