,diffusion (m2/s),std,R2
1,2.0242293198135442e-10,9.858973334745084e-15,0.995278082468373
2,4.107847688480844e-10,3.000588744020573e-15,0.9998932991349393
3,3.171184040157544e-10,3.6429378705748225e-14,0.9742855700659876
4,1.9709411292929327e-09,9.58795375053649e-14,0.9952893168434052
