r ($\AA$),C_CO₂ - BF₄⁻,C_CO₂ - Solvent,C_CO₂ - TBA⁺,O_CO₂ - BF₄⁻,O_CO₂ - Solvent,O_CO₂ - TBA⁺
0.25,0,0,0,0,0,0
0.75,0,0,0,0,0,0
1.25,0,0,0,0,0,0
1.75,0,0,0,0,0,0
2.25,0,0,0,0,0,0
2.75,0,0,0,0,0.006512178,0
3.25,0.059672543,0.023605514,0,0.1790176289084029,0.2766785800976232,0
3.75,1.0313816450521602,0.5651745345072032,0,0.9641176247226716,0.8813834985216369,0.04484268
4.25,1.676330976690667,1.4814401513187383,0,1.187401108489223,1.4581470671785086,0.4190827441726668
4.75,1.006726444488583,1.691512412478902,0.4753985987862755,1.328319614255771,1.5303363628335742,0.9228325741145348
5.25,0.8471337746632277,1.6296461907480055,1.1905663860131848,0.9845068192032106,1.325180174368756,1.007402326626541
5.75,0.7635680561332387,1.254408147414839,1.6225821192831336,0.6776666498182495,1.1133025970231527,0.983093872
6.25,0.7917744880575629,0.8715569576406684,1.2603757156834663,0.8321711456115198,0.9033688609214297,1.0987890854676376
6.75,0.7481431438475487,0.6864797732057134,0.9698151864690444,0.713506887,0.8176960610845262,1.1637782237628558
7.25,0.768650443,0.7088979472558886,0.8767419110458554,0.9187774821233962,0.830435937,1.020863869025995
7.75,0.9564987227436036,0.8527717415485546,0.9039438478675812,0.9091993353551822,0.9207498041756814,1.0563529850080438
8.25,1.1780397130410587,1.0174479712702391,1.0481770675089734,1.1502120032841807,1.0146319196849063,0.8997626154723032
8.75,1.1215061612281236,1.1069251852426782,1.0472888417350863,1.129752530060682,1.053668967023203,0.931839678
9.25,1.1806680361631774,1.1227615369194337,0.8707426766703427,1.0035678307387017,1.069267607958038,0.900259378
9.75,0.9564342382345516,1.080057982918964,0.8568056717517859,0.9398294771540908,1.0531420776533034,1.0261742347724876
10.25,0.919506092,1.0455580035130887,0.9495553110430912,0.9555651547838684,1.014790036247739,0.9916242172285424
10.75,0.8523665618681273,0.9811876540741312,1.0982415316377794,1.0053554319470206,0.99973572,0.96437627
11.25,0.9179907729496496,0.9524691272474684,1.0876195027338238,0.9878378969784268,0.9823255828794302,1.0551904808633197
11.75,0.9970392423975144,0.9509416505923304,1.0519221364744418,0.9078545395225096,0.9630172336957334,1.042774987461623
12.25,0.9930624419105392,0.9584857273831372,0.9593993082864536,1.0330374130891415,0.9702732436992992,1.0246216296831192
12.75,1.0371277598932236,0.9861377623191822,0.990515276,1.0448965071583414,0.9959290997186402,1.0332433862606647
13.25,1.1114046529429622,1.0111349304558734,1.0754368648218315,1.053856191949153,1.0103407934596382,0.9855173945190036
13.75,1.1923725983661044,1.0180637815812594,0.9652540082011324,1.0654533862150903,1.0055119735718447,0.998653801
14.25,1.0075526459202546,1.0286713485227923,1.026211028252111,0.9904491287827174,1.019917185699198,1.0417596801953215
14.75,0.8533333624641825,1.0261265727345463,1.0419955004239518,1.018775544982749,1.0073284487343093,1.0724716919405284
15.25,1.010093020440532,0.9994666152487912,1.0996980464473531,0.9489986845267896,1.006123730866091,1.0521802296255536
15.75,0.93934645,0.990299349,1.074266129629042,1.0208073885811482,0.9915171413175592,1.067901993790004
16.25,1.0330938458431271,0.9913946807222755,1.0307024249036754,0.9745040328265612,0.990888676,1.0020053736302563
16.75,1.0218590681715394,0.981816939,1.0646240952536083,1.031987627,0.9951104786278312,1.063498699804078
17.25,0.991072207,0.9903127406970648,0.9804611554720112,0.9666667885660192,0.9985321568281562,1.026088676776444
17.75,0.9821270428431552,0.9976897265853338,1.0101878154958168,0.969098827,0.9956982931206952,0.9911465769100832
18.25,0.9916212100512908,1.0084342619961155,1.010581462633534,1.0143735131499834,1.0029572433109042,0.9622328185488151
18.75,0.9484242809577216,1.0018063618379196,1.0220708633805748,0.9466280228498468,1.0055988295081797,0.999617637
19.25,0.952627129,1.012291648046605,0.9594437811693072,0.967964596,1.0022736151964482,1.0020478567096849
19.75,0.9341474634179912,1.0058335655351371,0.924433625,0.9875735748439772,1.0039718209703776,1.0102391978731826
