r ($\AA$),C_CO₂ - BF₄⁻,C_CO₂ - Solvent,C_CO₂ - TBA⁺,O_CO₂ - BF₄⁻,O_CO₂ - Solvent,O_CO₂ - TBA⁺
0.25,0,0,0,0,0,0
0.75,0,0,0,0,0,0
1.25,0,0,0,0,0,0
1.75,0,0,0,0,0,0
2.25,0,0,0,0,0,0
2.75,0,0,0,0,0.002366135,0
3.25,0,0.050862588,0,0.030672966,0.132807868,0
3.75,0.6915029631440431,0.4476242119783952,0,0.7376031606869794,0.6296042640018702,0
4.25,1.1488934023603652,1.1814392080928189,0,1.041184646,1.4819256360190023,0.2513204317663297
4.75,1.0924556037665552,1.895224684368945,0.1437441583903361,0.8768393661810508,1.9481935128868064,0.6468487127565129
5.25,0.6119766404944466,1.8879922789161832,0.7532020190700879,0.7414332375221172,1.4339373998475626,0.5884390773985059
5.75,0.4121148641810595,1.359885946072659,1.1382220058334034,0.480800675,1.0501964186035735,0.7947929523491861
6.25,0.48174215,0.8647929247083809,0.813978115,0.5232716452448211,0.8810910040715805,0.7143073252548349
6.75,0.5554778830082135,0.6400503403403995,0.9257964716803564,0.4700197471607962,0.8031463987748224,0.9257964716803564
7.25,0.629695091,0.6444761856225925,1.0247978937159516,0.7222973106311226,0.7735192905623789,1.0001039685661703
7.75,0.6807611695418053,0.7756634764273279,0.9292930250888136,0.7509984330659596,0.840716875,0.9617102236384232
8.25,0.8868504342500971,0.9564137905509866,0.8963864604248294,0.8916184473374626,0.9709089017332148,0.9583706305605884
8.75,1.0427473409412558,1.1037698089391783,0.9664487550187248,1.0427473409412549,1.0876814638856536,0.9537323240316358
9.25,1.0468829669876916,1.1681418963543984,0.9482635570540688,1.054469075444122,1.1246379579469437,0.9330913401412012
9.75,1.140303133439344,1.1510061444502853,0.9149737717417488,0.983255396,1.115748796982562,0.8979033655525377
10.25,1.0008970724270485,1.0857551309698783,0.8711511556309491,0.9205781715532722,1.0684522603568125,0.9298457370387077
10.75,0.8875035867278164,1.030485072275959,0.8762693641110084,0.9127805876156356,1.0121925909537963,0.9015463649988276
11.25,0.7949932025261462,0.9570961685781546,0.9488628546279816,0.879621511,0.9428266660647951,0.9180889242076145
11.75,0.8275221941563633,0.906537205,0.9591734523176022,0.9215588071286768,0.932786025,0.9897353515336056
12.25,0.9690000434122108,0.916706751,0.960348257,0.9343928990046316,0.9402590570617444,0.904111648
12.75,0.954399323,0.9547874329075382,1.0063122567701506,0.908476343,0.9843279395201896,0.9883423950421124
13.25,0.9687824142411632,1.003660502361162,0.9983635566607412,0.987270628,1.0150208328504864,0.983572985
13.75,0.9030478096918846,1.0442952780312855,0.9579860794830252,0.9614197213449716,1.0296813439896535,0.8996141678299374
14.25,1.0358073108990624,1.0661951387586042,0.8535819506483013,0.995845609,1.0415591453446609,0.9494900349908084
14.75,1.0682321530994767,1.041653415375133,0.850408278,0.9772235478773128,1.0346163310257357,0.920529663
15.25,0.954675463,1.015927897141844,0.9100122835652208,1.013295886301152,1.0092675082044738,0.958862636
15.75,0.9552202503983942,0.9841089681798568,1.1200938826589386,0.9866247517813558,0.9879784772171398,0.9643798966350924
16.25,0.9342236308637945,0.9730429792916464,1.015353577754599,0.9280774227660066,0.969328643,0.9919979869830028
16.75,0.9672141831981268,0.9707122260699752,0.948702907,0.9614294093751716,0.9780344547505282,1.0551427453070488
17.25,1.0123195436927703,0.9721179531478484,1.0145012668472804,1.0755895151735706,0.985895671,0.9621399111390352
17.75,1.0405769265543217,0.993808838,0.9993659591660312,1.0086384268283977,0.9989720726744122,0.994214588
18.25,1.074006578684183,1.0122886467758394,1.0272258928612783,1.045743247666178,1.0120192969035289,1.064260602471078
18.75,1.0414995091259769,1.0203844693082804,1.0008736417487225,0.9897938597367436,1.0181474182802208,0.9796373928924296
19.25,1.002116909395223,1.0177142104559245,0.9845973830071943,1.0415358437682876,1.010491743336032,0.9758376198131806
19.75,0.9952954847434796,1.0150303112327168,1.006946100785628,0.9753230000997984,1.0082302214588237,0.9894701767224056
