r ($\AA$),C_CO₂ - BF₄⁻,C_CO₂ - Solvent,C_CO₂ - TBA⁺,O_CO₂ - BF₄⁻,O_CO₂ - Solvent,O_CO₂ - TBA⁺
0.25,0,0,0,0,0,0
0.75,0,0,0,0,0,0
1.25,0,0,0,0,0,0
1.75,0,0,0,0,0,0
2.25,0,0,0,0,0,0
2.75,0,0,0,0,0.00224467,0
3.25,0.1197558088870697,0.032167715,0,0.1796337133306046,0.1939253697250322,0
3.75,1.0799281227449369,0.7445398543866981,0,0.8999401022874474,1.1066224319954434,0.044997005
4.25,1.892362528450516,1.6749998333176743,0.035043751,1.471837522128179,1.5740103603872324,0.4555687568491987
4.75,0.7295824371680893,1.6280899772686572,0.392852082,1.1364649502041395,1.5981555186918914,0.7436128686520912
5.25,0.6892290511476373,1.523391916581117,1.3784581022952738,0.7466648054099401,1.2110436781293297,0.9649206716066911
5.75,0.4980273059762021,1.158702174185142,1.589856399847105,0.6512664770458023,0.9670797072921796,1.1301388866383033
6.25,0.6972137231687507,0.7596940477155084,1.0863562663327035,0.535070997,0.8430675140495608,1.264713265282848
6.75,0.6534025806644607,0.6553123969956588,0.9731527797130268,0.7298645847847695,0.8111384725105015,1.1608322443719652
7.25,0.8556562034347925,0.748617093,1.2172010781255491,0.849630456,0.8558596822591261,1.1268148594528613
7.75,0.8965075984299022,0.9409869379935526,1.2340163413682188,0.8174039868037339,0.9548285523072638,1.2392899154766288
8.25,0.9959373849243506,1.0630065933438515,1.0424765150610025,0.9214747767057088,1.0256467083684582,1.1169391232796473
8.75,0.8357495977118856,1.1236003459128114,1.1667395373997598,0.988832445,1.0968010837201247,1.071579929739495
9.25,0.9033575963467682,1.1242104178584154,1.021830723736508,0.8182050360353916,1.0899152661029914,1.014426153274649
9.75,0.813101009,1.0807861003917365,1.0530324544820084,0.8364276774524816,1.0553648655647276,1.0330381673715907
10.25,0.7417547544111476,1.0064453443538577,1.0312200244252532,0.8020600189974205,1.008551169018996,1.0523268670304504
10.75,0.8278864985678923,0.955494788,1.0088153360032592,0.8717480349158622,0.9590082556357548,1.0033326439597663
11.25,0.9111375136983996,0.9237165334577382,1.066331266031644,0.8285343874565116,0.948459627,0.9561937643757932
11.75,0.9545773830901736,0.935825649,0.8719697249381392,0.9201575255268264,0.9550035588655802,0.938514783
12.25,0.8824759675984142,0.9970698111841882,0.831807491,0.9352556307322908,0.996648546,1.0450373300507545
12.75,0.9432534675384928,1.0108402470795548,1.0718789403846516,0.9042760515245044,1.015835817666153,0.99782185
13.25,0.978081555,1.0398139289635655,1.0069548116505789,0.9582311917320032,1.0284712597064902,0.9221396214219464
13.75,0.951818536,1.043818161,1.0356053786150905,0.966900167,1.026353459228467,0.955170009
14.25,0.9298888681042344,1.0153978173141884,1.0078996791868045,0.9517318952073563,1.010416620474534,1.0110201116301096
14.75,0.8679200197510628,1.0033650215199157,0.9523820350959652,0.8810261945459616,1.001006871198671,1.047037741948011
15.25,0.9318297748479024,0.9762522092140936,0.9863227441372534,0.8855107509519541,0.9907118747028076,1.0312794438009676
15.75,0.8404025802365543,0.9778528553979764,1.0115483944488608,0.8838276375740051,0.9853906345258944,0.9808954127988956
16.25,0.8974694557459814,0.9897317069760984,1.0510471166222992,0.9502617766722168,0.9860392279606408,0.9778577626109304
16.75,1.0434440645440948,0.988972244,1.0208586951816685,0.9564903924987528,0.9959835888332278,1.0411855276078517
17.25,0.949763165,1.0155313121662697,0.9455041377098984,1.011519066243697,1.005766273719275,1.0093895524200265
17.75,0.9774620518550282,1.0068851015953548,1.0559003646582097,0.9885238651990652,1.009377926,1.0297542603904817
18.25,1.006449150420316,1.0100454524795248,1.006449150420316,0.9626904917063904,1.0096731191360009,0.979813445
18.75,1.059834651,1.0121052681815836,0.993144375,0.9760211963816344,1.0041512932587449,0.9706138767340902
19.25,0.9388052915485922,0.9988242507367774,0.9593256257900908,1.0046413639067358,0.9985355276916807,1.0405519488293586
19.75,0.971477746,0.9911343635514396,1.0250877223652108,0.9917845554737892,0.9947749396075558,0.9860986489313514
