r ($\AA$),C_CO₂ - BF₄⁻,C_CO₂ - Solvent,C_CO₂ - TBA⁺,O_CO₂ - BF₄⁻,O_CO₂ - Solvent,O_CO₂ - TBA⁺
0.25,0,0,0,0,0,0
0.75,0,0,0,0,0,0
1.25,0,0,0,0,0,0
1.75,0,0,0,0,0,0
2.25,0,0,0,0,0.000901975,0
2.75,0,0.002418483,0,0,0.05260201,0
3.25,0,0.1542306729152615,0,0.2131935790494388,0.3448528529228889,0
3.75,0.9154889108800918,0.6387586213181851,0,0.8926016881080899,0.6934535491374793,0.022887223
4.25,2.744990137622726,1.004567708453682,0.035649223,1.9785318524423563,1.007863867012465,0.303018392
4.75,1.1418274977028449,1.1828390827910344,0.3425482493108536,1.541467121898843,1.228926359103009,0.8849163107197052
5.25,1.0049634313241136,1.3460904870923078,1.051705916501979,0.9114784609683826,1.2684633868858226,0.9465353248517816
5.75,0.3897169419111727,1.3454381479636064,1.4419526850713371,0.60406126,1.2272203131662291,1.1009503608990618
6.25,0.4288548266958554,1.1949653311970634,1.4185198113786004,0.4371020349015453,1.129034591345036,1.0144066092998134
6.75,0.6788341905904298,1.0205446446376398,1.004108906915011,0.6505494326491628,1.0239645655835972,1.2445293494157903
7.25,0.7478427244265348,0.9221818265437391,1.0052967770979646,0.8643100339683721,0.9291574833254616,1.121764086639802
7.75,0.987102745,0.8436984315183105,1.330442830541137,0.9871027452401998,0.9011608880064876,1.2124196762189416
8.25,1.0510193683720734,0.8993190474056265,1.354015943037896,1.003676153580539,0.9463928840191154,1.2498608704965204
8.75,1.1027208377570377,0.9788738393432496,1.069049972482013,1.115347412,0.9825259068784143,1.2289865825383763
9.25,1.1298755545672037,1.036978247235788,1.0997455397787448,1.0055892435648093,1.0388533370608166,1.0696155249902832
9.75,0.9695276296774412,1.0587466620178183,1.0644464185969118,0.9932573269073088,1.0431711850715728,1.0203769808843004
10.25,0.9508815234141176,1.071088865,1.1410578280969408,0.9784877611906548,1.043556802436352,1.137990468
10.75,0.8979645917857403,1.0313863118325737,1.0374000874046447,0.9146968512600102,1.0081007824077384,1.079230736090316
11.25,1.0491056926721387,0.9944256821189656,1.0236419622674753,1.066930303955402,0.9875073712977832,0.9879927397009444
11.75,1.0504365068260553,0.9554373335676608,0.9337213394009376,1.0457679001290523,0.9761239763289262,0.9197155193099252
12.25,1.0738313849162664,0.955175308,1.043764106138611,0.9814818858134676,0.9800735322759238,1.1253752913922472
12.75,0.971445883,0.9889588128237804,1.094363525348307,1.056695215599001,0.9905098774612084,0.9972189370474636
13.25,0.9656083441359148,0.9960615471639832,0.9913089464513196,0.978458645,0.9966360373600196,1.017009548766724
13.75,0.995538713,1.017769998486091,0.9205323711648016,0.9784918167566576,1.0059608402553004,0.9904246437902754
14.25,1.0094420403881417,1.0173259780609951,0.9776985799985772,0.999919002,1.0114784985155494,0.9903959641544036
14.75,1.0725350553393782,1.0097977855729376,1.019204582974437,0.9940207488021032,1.009018100304445,0.9540228945283962
15.25,0.9451578367092236,0.997386892,1.0560267911619183,0.9742609372530536,0.999772231,1.018608519034132
15.75,0.9562661462118708,0.9963939574682704,0.9614632448325876,1.0173320550052922,0.9973365322536776,0.9588646955222294
16.25,0.9837678014091242,0.9842921368097424,0.976444468,0.9691211343906264,0.9881986091653155,1.026487246879744
16.75,1.0017357426386808,0.992231757,0.9374040894417006,0.9557845617836942,0.9992584314659853,0.9753138136470632
17.25,0.95750757,1.0039275480683991,1.0939848935740892,1.0257462318957051,0.9941283227918172,1.0203304650958334
17.75,0.9350165968527128,1.004396841731248,0.9329706086757926,0.9564994727103794,1.0040039421524658,1.020948100283378
18.25,1.0606111960773963,1.0042995042546372,1.0489986647334832,1.0025485393578333,1.010631610013528,1.0064193831391377
18.75,1.0323065110631424,1.0041924606909776,1.0029692034663218,1.043308001411953,1.0017928942801415,0.9727151050071016
19.25,0.960244317,1.0038301480046938,0.9341507210377916,0.9845983391199072,1.001330903669435,1.0019940694930505
19.75,1.0874193320624652,0.9966455097372589,1.0014834577961305,1.0122254420794223,0.999301915,0.9973519253794804
