r ($\AA$),C_CO₂ - BF₄⁻,C_CO₂ - Solvent,C_CO₂ - TBA⁺,O_CO₂ - BF₄⁻,O_CO₂ - Solvent,O_CO₂ - TBA⁺
0.25,0,0,0,0,0,0
0.75,0,0,0,0,0,0
1.25,0,0,0,0,0,0
1.75,0,0,0,0,0,0
2.25,0,0,0,0,0,0
2.75,0,0,0,0,0.007588936,0
3.25,0.062456344,0.034956909,0,0.1249126885645769,0.1654627031359135,0
3.75,0.7978890373104186,0.427899228,0,0.9152256604443044,0.6377624914117882,0.070401974
4.25,1.425558862811866,0.939734076,0.036552791,1.0234781579162118,1.027251642595805,0.3106987265102783
4.75,1.0536915352716705,1.3222110475769444,0.4097689303834277,1.0683261399282222,1.231745891926374,0.8927108840496103
5.25,0.6470175363866076,1.4351342535938445,1.2221442353969256,0.5990903114690812,1.409948616121637,0.8147628235979497
5.75,0.4795136961521795,1.5352589214490906,1.1788045030407743,0.6793110695489206,1.4047942186713682,0.89908818
6.25,0.5073745665576102,1.3580473473034531,1.0147491331152207,0.684955665,1.1740925137816327,1.0316616186671417
6.75,0.6670383241263792,0.9883652434059476,1.0150583193227514,0.536530826,0.9659105950840426,1.1238145678216165
7.25,0.7165158102369033,0.776428715,1.1313407530056376,0.7605123950760122,0.8703162384751071,1.037062356921835
7.75,0.9571153231276086,0.7602408553921465,0.9901192997871812,1.0396252647765392,0.8569813674083899,0.9681166486807978
8.25,0.9999895221011208,0.840932115,1.0388240666487374,0.961154978,0.9082525709418414,1.0339697485802848
8.75,1.251505527702222,0.9770073604064092,0.8285829700649194,1.0098354947666206,0.9797448274639156,0.949417987
9.25,0.8959171022070829,1.0637958901442388,0.9268107953866376,1.019491874925302,1.028060648,0.841853139
9.75,0.882873249,1.099225096,0.8550662173826714,0.931535554,1.0702594384543456,0.9176320381667704
10.25,0.8240176049361081,1.0874866800170822,0.8617588692843267,0.7516801816020219,1.069961714813928,0.8774843960960844
10.75,0.8349427077737508,1.0436783847171895,0.989349921,0.8463802791131169,1.0227308426808506,0.952177814
11.25,0.8981543018448386,1.0066306204654876,0.9503725752079106,0.9242634385263748,1.0006229211046866,0.9320961795308356
11.75,0.7611230899772181,0.967806864,0.9430267215440992,0.8760095941247213,0.9913843182836336,0.952600597
12.25,0.9645187693077664,0.9733600270241104,1.0041565269505512,0.9446998904863736,0.9843979045324314,0.8874453516690178
12.75,0.9798059095069191,0.9712904311331793,0.8090513526633898,0.9696419477900424,0.9880280994331114,1.0001338329406722
13.25,1.1030199464111252,0.988200464,0.9373787257896586,0.9806713175429974,0.9847355582570224,0.9844358907389392
13.75,0.9613432455085608,1.001562264146979,1.0277633242891524,0.9997969753289008,0.9992578230790476,0.9106542380181074
14.25,0.9504025733953168,1.0088271028850304,1.0154986400662285,0.9390107617279064,0.9952856636428536,0.9748135983969084
14.75,0.902256166,1.011424068931642,0.9539004585557622,0.9478246594566808,1.0120664108761963,0.970608906
15.25,0.952062045,1.002751024411242,0.974797855,0.9378521636942688,1.0027156764478886,0.9747978549913155
15.75,0.8979069798245431,1.004224988175705,0.9432019906762268,0.9485308154823062,1.0026177244748666,0.9498630216838256
16.25,1.0562591718097063,1.0008199481071671,0.9486308675731726,0.9961875601428064,0.998438378,0.9699062300385364
16.75,0.9682310075742816,1.0008312006184057,1.010635285278265,1.0129910784840426,1.008478738264023,1.0035679056609352
17.25,1.032864578994832,0.9942972288563636,0.9573432979500482,1.029532757772269,1.0029721199333548,0.982887261
17.75,1.0279445397214515,1.0136196957701091,0.9985746957294112,1.0038193107279894,0.9943372555514538,0.9366882387461798
18.25,1.0517729631325607,0.9956448368262736,0.954533576,0.9674326783530603,1.002136348355979,1.0339126675321937
18.75,0.947548159,0.9973649633253416,1.003949835633145,1.0077099473770894,1.0011765193841908,0.9776290534255344
19.25,0.9524768060571716,0.9964339292316002,0.9720971147961764,0.9712052825807678,0.9925515750600415,0.960503296
19.75,0.9980606539944512,0.9964251661799168,1.0150056566089587,1.0099221558246063,1.0011145481223642,1.0344924096156414
