nBondsM,ATS4v,ETA_beta_ns,FCSP3,FractionCSP3,AETA_beta_ns,AETA_dBeta,nBondsD,HallKierAlpha,nBondsKD,SIC1,C1SP2,AETA_beta,BIC1,ETA_dBeta,IC1,AETA_eta_FL,ETA_dEpsilon_B,AETA_eta_L,SlogP_VSA6_x,CIC1,SlogP_VSA6_y,nBondsT,AETA_eta_F,SMR_VSA7_x,VSA_EState10,SMR_VSA7_y,NtsC,BCUT2D_MRHI,qed,SdCH2,Chi4n,C2SP2,StsC,AETA_eta,NdCH2,NdssC,NdsCH,SMR_VSA10,C1SP1,CIC2,Chi3n,PEOE_VSA5_x,AATS0v,SdsCH,SMR_VSA9_x,PEOE_VSA5_y,Chi4v,Mv,ETA_eta_FL,SMR_VSA9_y,SIC2,Xp-4dv,MIC1,StN,AATS1s,SdO,NtN,Chi3v,BCUTpe-1l,FpDensityMorgan1,fr_nitrile,NdO,SMR_VSA5_x,BCUTse-1l,Xp-5dv,SMR_VSA2_x,BIC2,SMR_VSA5_y,SMR_VSA2_y,fr_C_O_noCOO,BCUTare-1l,ETA_eta_F,Xp-3dv,fr_C_O,Xp-6dv,SlogP_VSA12,GATS2s,C2SP3,C3SP2,EA_values,solvent_ID,smiles
0.0,5668.82392426633,0.0,1.0,1.0,0.0,-0.5833333333333334,0.0,-0.08,0.0,0.499185387609973,0.0,0.5833333333333334,0.499185387609973,-5.25,2.258096028412048,0.0903515343432942,0.0,0.396375138719137,0.0,2.265465927644965,0.0,0.0,0.2224142330344105,0.0,0.0,0.0,0.0,4.807916230980435,0.6094324585351328,0.0,1.0199448334685168,0.0,0.0,0.8295518676927843,0.0,0.0,0.0,0.0,0.0,0.9893429348766722,1.7084795873096563,0.0,166.6335777481325,0.0,0.0,0.0,1.0199448334685168,0.5314083841449925,0.8131638090896485,0.0,0.7812911717607958,0.9237197886035792,21.40758253507276,0.0,2.5483091787439616,0.0,0.0,1.7084795873096563,2.377968028164761,1.6666666666666667,0.0,0.0,25.869346833290944,2.5740636737080167,0.3904216913613109,0.0,0.7812911717607958,25.869346833290944,0.0,0.0,2.328502767218656,2.0017280973096945,1.4198044527148432,0.0,0.0962250448649376,0.0,1.025532781806764,3.0,0.0,-4.801062516063593,zinc_307146552,CCO[C@H](CO)C1CC1
0.0,10285.074087921392,0.0,1.0,1.0,0.0,-0.5833333333333334,0.0,-0.08,0.0,0.4281473823099401,0.0,0.5833333333333334,0.4281473823099401,-7.0,2.1597441375429773,0.0797110969151406,0.0,0.4014878120581288,0.0,2.884649981815476,0.0,0.0,0.208020945201573,0.0,0.0,0.0,0.0,4.862136731470609,0.657707340263121,0.0,1.749424611518641,0.0,0.0,1.0270015530370733,0.0,0.0,0.0,0.0,0.0,1.2658920457823435,2.5461311058782297,0.0,162.04947274935978,0.0,0.0,0.0,1.749424611518641,0.5200592306126604,0.9565331629816872,0.0,0.7490497340554072,1.653199566653703,20.35572661087208,0.0,2.2154882154882154,0.0,0.0,2.5461311058782297,2.3642230913777555,1.5,0.0,0.0,45.1936209264552,2.5596798774653897,0.8753305682266719,0.0,0.7490497340554072,45.1936209264552,0.0,0.0,2.315069123964842,2.4962513424188764,2.257455971283417,0.0,0.2993692961965891,0.0,1.4047178655585677,5.0,0.0,-5.561022389636326,zinc_83054080,CC[C@@H](N[C@H](C)COC)C1CC1
0.0,7636.427842196636,0.0,1.0,1.0,0.0,-0.5454545454545454,0.0,-0.08,0.0,0.3972589881390796,0.0,0.5454545454545454,0.4009318194620124,-6.0,1.9862949406953985,0.0854640165672495,0.0,0.3839816616279335,0.0,3.013705059304601,0.0,0.0,0.2151228437261043,0.0,0.0,0.0,0.0,4.5959541552873935,0.6361066582950435,0.0,0.7904401145198809,0.0,0.0,1.0186305211609874,0.0,0.0,0.0,0.0,0.0,1.7193609377704338,1.4465364086206485,0.0,153.8786155931107,0.0,0.0,0.0,0.7904401145198809,0.5050610815693061,0.9401041822397448,0.0,0.6561278124459132,0.7904401145198809,18.41015405022096,0.0,2.282258064516129,0.0,0.0,1.4465364086206485,2.36305176102746,1.2727272727272727,0.0,0.0,33.736789627910454,2.558779625494992,0.6548329798974746,0.0,0.6621939981165946,33.736789627910454,0.0,0.0,2.3134685167528413,2.366351280987148,1.4465364086206485,0.0,0.1337643096268782,0.0,1.3082347715031373,1.0,0.0,-5.623263991710225,zinc_44688411,CCOC[C@H](C)NCC(C)C
1.0,6127.739487394142,1.5,0.8333333333333334,0.8333333333333334,0.1666666666666666,-0.4166666666666667,1.0,-0.5700000000000001,1.0,0.5615059813609191,1.0,0.75,0.5615059813609191,-3.75,2.503997527334848,0.1716394525187311,0.0,0.2829630824896667,0.0,1.9554340913024493,0.0,0.0,0.4765518422379403,0.0,0.0,0.0,0.0,5.726452921185949,0.5656523126312953,0.0,0.4328334522247365,0.0,0.0,0.7646289910024282,0.0,1.0,0.0,5.907179729351506,0.0,0.7393028412041107,1.4220814205117132,0.0,164.6039006931123,0.0,0.0,0.0,0.4328334522247365,0.5322473863405068,1.54475507266858,0.0,0.8342159036334713,0.4328334522247366,24.61828346209202,0.0,3.1904761904761907,10.55888888888889,0.0,1.4220814205117132,2.3858705239042983,1.7777777777777777,0.0,1.0,19.88931522852921,2.5806934496995,0.0574914957130529,0.0,0.8342159036334713,19.88931522852921,0.0,1.0,2.338421739047379,4.288966580141463,1.422081420511713,1.0,0.0,0.0,0.6922347353852424,1.0,0.0,-4.405582174093587,zinc_116909085,CC(=O)N(C)[C@H](C)CO
0.0,10780.230897364449,0.0,1.0,1.0,0.0,-0.5576923076923077,0.0,-0.15,0.0,0.4374398747244692,0.0,0.5576923076923077,0.4410357363528791,-7.25,2.243752920358754,0.0988128465052044,0.0,0.379552077726596,0.0,2.8855300965862125,0.0,0.0,0.2765346448129296,0.0,0.0,0.0,0.0,4.614837931981525,0.5916176255796086,0.0,1.3428085876233788,0.0,0.0,1.0433902098031873,0.0,0.0,0.0,0.0,0.0,1.2862728573901117,2.196467903068851,0.0,158.7360100240557,0.0,0.0,0.0,1.3428085876233788,0.5165549475153383,1.2845670045676585,0.0,0.7492295018346982,1.3428085876233793,22.37282912335818,0.0,2.54656862745098,0.0,0.0,2.196467903068851,2.37393532068618,1.1538461538461535,0.0,0.0,39.15178009730724,2.569421296047756,0.7165800971005053,0.0,0.7553883496494224,39.15178009730724,0.0,0.0,2.324609660444841,3.5949503825680846,2.196467903068852,0.0,0.351782444500021,0.0,0.8656370170100234,4.0,0.0,-5.541016884976501,zinc_379350015,CC(C)N(CCO)CCCCCF
1.0,5976.506352785934,1.5,0.8571428571428571,0.8571428571428571,0.15,-0.425,1.0,-0.5700000000000001,1.0,0.5236461539823073,1.0,0.725,0.5236461539823073,-4.25,2.431737433422466,0.1543540394443264,0.0,0.3158366868164534,0.0,2.2121187563522584,0.0,0.0,0.4241506077230587,0.0,0.0,0.0,0.0,5.768805408818215,0.6269448989673568,0.0,0.5496461760604293,0.0,0.0,0.7853822963828712,0.0,1.0,0.0,5.907179729351506,0.0,0.970586500259616,1.295191629369,0.0,164.2788082343864,0.0,0.0,0.0,0.5496461760604293,0.530050812131081,1.5435403944432644,0.0,0.7909955733778441,0.5496461760604292,23.861832552303703,0.0,2.8923611111111107,10.77625,0.0,1.295191629369,2.3729695431358016,1.7,0.0,1.0,26.31013685145522,2.5684058351860166,0.2266315661981426,0.0,0.7909955733778441,26.31013685145522,0.0,1.0,2.3239317478163017,4.241506077230587,1.295191629369,1.0,0.1005922317655456,0.0,0.6819963417820747,2.0,0.0,-4.261837900518502,zinc_70236056,CC[C@H](C)NC(=O)COC
0.0,7068.12576681564,0.0,1.0,1.0,0.0,-0.5277777777777778,0.0,-0.08,0.0,0.4877454787530629,0.0,0.5277777777777778,0.4936884621282501,-4.75,2.292618220674639,0.0822725061161668,0.0,0.382391995588218,0.0,2.4078214974664527,0.0,0.0,0.2466047360718665,0.0,0.0,0.0,0.0,4.755920200114734,0.5900108127378907,0.0,0.8290569415042093,0.0,0.0,0.9728680997992436,0.0,0.0,0.0,0.0,0.0,1.3178716348650157,1.8220614028176845,0.0,152.02872760604475,0.0,0.0,0.0,0.8290569415042093,0.5030115001017709,0.7404525550455014,0.0,0.7196280105925491,0.8290569415042095,19.60272359881366,0.0,2.535,0.0,0.0,1.8220614028176845,2.3476777964708653,1.3333333333333333,0.0,0.0,32.29016845621695,2.5436234575242302,0.25,0.0,0.7283963897771275,32.29016845621695,0.0,0.0,2.298258665193736,2.219442624646799,1.8220614028176845,0.0,0.0,0.0,0.8519496790101783,2.0,0.0,-5.395071017616347,zinc_34759600,CCC(O)(CC)CNC
0.0,6677.902933634074,0.0,1.0,1.0,0.0,-0.6363636363636364,0.0,-0.22,0.0,0.5727014306618439,0.0,0.6363636363636364,0.5727014306618439,-7.0,2.6258145836939115,0.1322064046817437,0.0,0.3307230637614394,0.0,1.9591479170272448,0.0,0.0,0.4026067409132803,0.0,0.0,0.0,0.0,4.850295175501791,0.6652689593823963,0.0,1.2857458946601394,0.0,0.0,0.8312870590804695,0.0,0.0,0.0,0.0,0.0,0.7814536459234778,2.137647502482195,0.0,174.27083130823908,0.0,0.0,0.0,1.2857458946601394,0.5536563623719385,1.454270451499181,0.0,0.8295616058363476,1.1190792279934725,27.16567309782915,0.0,3.083333333333333,0.0,0.0,2.137647502482195,2.343866026007214,1.5454545454545454,0.0,0.0,31.41289520760748,2.5395511895418306,0.6141815552099942,0.0,0.8295616058363476,31.41289520760748,0.0,0.0,2.294661423014895,4.428674150046083,2.137647502482195,0.0,0.164408084754229,0.0,0.654566891757392,4.0,0.0,-4.780279463214262,zinc_307196786,CN(CC(F)F)[C@@H]1C[C@@H](O)C1
0.0,7971.760056789938,0.0,1.0,1.0,0.0,-0.6136363636363636,0.0,-0.04,0.0,0.3140578995023339,0.0,0.6136363636363636,0.3110590814323679,-6.75,1.5410477535445677,0.0521288726532206,0.0,0.4432792857816138,0.0,3.365842842063951,0.0,0.0,0.1204988544281998,0.0,0.0,0.0,0.0,4.748260430598993,0.5879859594217374,0.0,2.1824965105885274,0.0,0.0,0.9713078525373744,0.0,0.0,0.0,0.0,0.0,2.2176441670993605,3.189825948936425,0.0,168.96914449675515,0.0,0.0,0.0,2.1824965105885274,0.5301775900671689,0.5734175991854267,0.0,0.5480551025359994,1.9783723653565983,14.243968186513138,0.0,1.8333333333333333,0.0,0.0,3.189825948936425,2.3362861511688005,0.9090909090909092,0.0,0.0,38.524929737556064,2.5321693294636307,1.4070522012751596,0.0,0.5428219351887479,38.524929737556064,0.0,0.0,2.2864631829665094,1.325487398710198,3.1898259489364253,0.0,0.7508130492976834,0.0,1.5359394703657,6.0,0.0,-5.796375170983696,zinc_146678857,C1CCN(CC2CCC2)CC1
0.0,8922.457367802035,0.0,1.0,1.0,0.0,-0.5769230769230769,0.0,-0.12,0.0,0.4150872429279091,0.0,0.5769230769230769,0.4183761956404795,-7.5,2.145969914992756,0.1174339443979154,0.0,0.3678014719475035,0.0,3.023955086449556,0.0,0.0,0.28847065885042,0.0,0.0,0.0,0.0,4.580832863243738,0.556536170381529,0.0,1.0734147430359835,0.0,0.0,0.9598878614193188,0.0,0.0,0.0,0.0,0.0,1.2715121530782598,1.8400129630824087,0.0,156.28307962653025,0.0,0.0,0.0,1.0734147430359835,0.5116272644005699,1.5266412771729012,0.0,0.7540559770744195,1.073414743035984,20.62823120790673,0.0,2.4023809523809523,0.0,0.0,1.8400129630824087,2.382958049991124,1.3076923076923077,0.0,0.0,32.730958474381225,2.578447526691308,0.6596027774672911,0.0,0.7600307558552252,32.730958474381225,0.0,0.0,2.33389702202398,3.7501185650554607,1.8400129630824087,0.0,0.3042858705796541,0.0,1.5411189030142225,3.0,0.0,-5.369631108810156,zinc_132407266,CCOC[C@H](C)NCCCCOC
0.0,7865.375884880575,0.0,1.0,1.0,0.0,-0.6590909090909091,0.0,-0.08,0.0,0.4540592377074159,0.0,0.6590909090909091,0.4493273879596863,-7.25,2.182823911298469,0.1013091390228804,0.0,0.3813146564580178,0.0,2.624531010759134,0.0,0.0,0.236538812883981,0.0,0.0,0.0,0.0,4.975260559196037,0.6019616674959277,0.0,2.140984351836132,0.0,0.0,0.9128758058796618,0.0,0.0,0.0,0.0,0.0,0.9824919644402472,3.038286588579553,0.0,171.42074004485076,0.0,0.0,0.0,2.140984351836132,0.5385106786659302,1.114400529251685,0.0,0.7956273292965585,1.948534262106257,22.436136507409955,0.0,2.184865900383141,0.0,0.0,3.038286588579553,2.3878642688258065,1.4545454545454546,0.0,0.0,19.386399651764595,2.582811557241235,1.3083661026982651,0.0,0.7873359244207818,19.386399651764595,0.0,0.0,2.33881463511376,2.601926941723791,2.802584328184037,0.0,0.6406587662097623,0.0,1.4295817978971566,2.0,0.0,-5.883377610364355,zinc_886336489,COC[C@H](C)N1C[C@H]2C[C@H]2C1
0.0,4733.940251720666,0.0,1.0,1.0,0.0,-0.5833333333333334,0.0,-0.08,0.0,0.499185387609973,0.0,0.5833333333333334,0.499185387609973,-5.25,2.258096028412048,0.0913242378678962,0.0,0.3935316849272453,0.0,2.265465927644965,0.0,0.0,0.2112176285325826,0.0,0.0,0.0,0.0,4.785217252149066,0.6118054665779348,0.0,1.1953906764215474,0.0,0.0,0.8283912555682672,0.0,0.0,0.0,0.0,0.0,0.9893429348766718,1.8530179065392192,0.0,166.6335777481325,0.0,0.0,0.0,1.1953906764215474,0.5314083841449925,0.8219181408110661,0.0,0.7812911717607958,1.0287240097548809,21.40758253507276,0.0,2.5471014492753623,0.0,0.0,1.8530179065392192,2.3350154682585407,1.5555555555555556,0.0,0.0,25.869346833290944,2.531059541180825,0.494800170501794,0.0,0.7812911717607958,25.869346833290944,0.0,0.0,2.285263234364016,1.900958656793244,1.853017906539219,0.0,0.2354832380210688,0.0,0.9912597950572632,3.0,0.0,-5.432316111916138,zinc_233714974,CCO[C@H]1C[C@H](CO)C1
0.0,6088.91675289628,0.0,1.0,1.0,0.0,-0.6111111111111112,0.0,-0.08,0.0,0.4792490223948267,0.0,0.6111111111111112,0.4792490223948267,-5.5,2.197338796187554,0.1002766533500378,0.0,0.3822272638834172,0.0,2.387623704533602,0.0,0.0,0.2265290637083102,0.0,0.0,0.0,0.0,4.735381791652999,0.5853271312629019,0.0,1.4533851881893822,0.0,0.0,0.8656304192965477,0.0,0.0,0.0,0.0,0.0,0.9481203125901444,2.0777865248900147,0.0,162.10747620397095,0.0,0.0,0.0,1.4533851881893822,0.5223529666191736,0.9024898801503404,0.0,0.7932108905054257,1.4533851881893831,20.442396555024946,0.0,2.392361111111111,0.0,0.0,2.0777865248900147,2.37282558746319,1.6666666666666667,0.0,0.0,25.807221274690605,2.568653512328284,0.6038401506149845,0.0,0.7932108905054257,25.807221274690605,0.0,0.0,2.323075777111064,2.038761573374792,2.0777865248900147,0.0,0.2200596678731266,0.0,0.8362269894877038,3.0,0.0,-5.420806706734346,zinc_38000088,C[C@H]1CCCN1CCO
