r ($\AA$),C_CO_ - Solvent,O_CO_ - Solvent
0.25,0,0
0.75,0,0
1.25,0,0
1.75,0,0
2.25,0,0
2.75,0.002578164,0
3.25,0.1898147952411687,0.031404881
3.75,1.107123166127568,0.7614508546971426
4.25,1.5901242998562808,1.670941428133866
4.75,1.5944589360913883,1.6158857631136547
5.25,1.1930882827792082,1.5249840727161543
5.75,0.9566238975815834,1.143220960538423
6.25,0.8641659785524541,0.763867699
6.75,0.8048467479825239,0.6637358606463926
7.25,0.8599995514305661,0.7676044418194568
7.75,0.962856689,0.9340588457765332
8.25,1.028836585354263,1.0698292369652658
8.75,1.0900949176358885,1.113071157117675
9.25,1.0834000396758838,1.1192658923335776
9.75,1.0600248285404106,1.0879378047247592
10.25,1.0103612525937995,1.003012156
10.75,0.9618792,0.9619637758900524
11.25,0.945209022,0.921461992
11.75,0.9590529331547164,0.9351243961054594
12.25,0.9969421354372984,1.0016969228335433
12.75,1.0106333945609545,1.0042900668918482
13.25,1.0264176687450268,1.0378309700084642
13.75,1.0284349481813784,1.0449529809044622
14.25,1.004758531670107,1.0107032787734322
14.75,1.0041586340995905,1.0020245639392036
15.25,0.9877532368575463,0.9799356077330196
15.75,0.9876873536773412,0.9806536941600202
16.25,0.9857407909409625,0.9855001812734469
16.75,0.9970352905109444,0.993533865
17.25,1.007239119350812,1.0130535255906223
17.75,1.0099028859069348,1.004721669
18.25,1.0040165725759638,1.0108841515874456
18.75,1.0033609448114122,1.010214712089924
19.25,0.9988723493713354,0.9984107205935502
19.75,0.9932707707777948,0.9909276486507184
