r ($\AA$),C_CO_ - Solvent,O_CO_ - Solvent
0.25,0,0
0.75,0,0
1.25,0,0
1.75,0,0
2.25,0.005734876,0
2.75,0.1409561212481574,0.051256771
3.25,0.4040002215301517,0.3323820004407155
3.75,0.719664784,0.6830950491256855
4.25,0.9769375277357624,0.9393216713322956
4.75,1.2259021482279782,1.125644092581395
5.25,1.3559777553490344,1.3302603284484158
5.75,1.2406979095454913,1.4098839881198777
6.25,1.126310173718316,1.2506269699344652
6.75,1.0744243883871514,1.0722925939657486
7.25,0.9110667724472096,0.9284380253092864
7.75,0.8895289204980805,0.838744906
8.25,0.9151749093059952,0.83610334
8.75,0.9557128991684836,0.9442930689872342
9.25,0.9820375660215404,0.9735218049564908
9.75,1.0209688492190852,1.0616440846534394
10.25,1.0246994804925793,1.0325597328021066
10.75,1.020645378434092,1.0332563180358318
11.25,0.9787031699751084,0.9807758804299944
11.75,1.0068359556123452,0.9864979678321008
12.25,0.990821708,0.9892030359854156
12.75,1.0022051812082773,1.014158964381085
13.25,1.0047093484387688,0.9976253561175084
13.75,1.005798928860289,0.9991693206735336
14.25,1.0002452905211507,1.008188302300069
14.75,0.9932992007029854,1.0093324012358915
15.25,0.9994294493675212,0.986519299
15.75,0.9988355554901186,0.9815224058616224
16.25,0.9874797347979436,1.000873780984649
16.75,0.99808709,0.9971520007314364
17.25,1.0092847264427134,1.0088275636961692
17.75,1.0029127496935957,1.0012165043836805
18.25,1.0030079418986064,1.011526799345796
18.75,0.9961390258297748,0.999538629
19.25,1.0033317049818269,0.99029938
19.75,0.9977419077295816,0.9979910193613925
