r ($\AA$),C_CO_ - Solvent,O_CO_ - Solvent
0.25,0,0
0.75,0,0
1.25,0,0
1.75,0,0
2.25,0,0
2.75,0,0
3.25,0.019222223,0
3.75,0.5069328132439932,0.1706327724009165
4.25,1.5865835663309422,1.2023301123092902
4.75,1.928880911839284,2.0217779785215626
5.25,1.4552376949340342,2.0106895233773403
5.75,1.103008191030835,1.3505124680426313
6.25,0.952870489,0.8773955983227967
6.75,0.8013747367867435,0.6554927363205174
7.25,0.7484948157994726,0.636420079
7.75,0.7942013981513639,0.7484919651642348
8.25,0.9144312301446376,0.880348988
8.75,1.0266116807194416,1.0323395214220887
9.25,1.139568873425491,1.1473685430500051
9.75,1.1492706585495214,1.201756403325911
10.25,1.0993728146212556,1.158782021310562
10.75,1.016662607612818,1.0539541704759157
11.25,0.9598049614178294,0.950212436
11.75,0.9143073674639204,0.8719045734947244
12.25,0.9086809583579591,0.8797922573696999
12.75,0.9429080404448597,0.913581465
13.25,0.9941724339311878,0.9919275985133228
13.75,1.0314540825153022,1.0420113737960184
14.25,1.0606156786250684,1.0744834141001407
14.75,1.0486047907912073,1.0691450445716475
15.25,1.0187522025313052,1.0262689543140882
15.75,0.9961285861462258,0.9980249000836316
16.25,0.9664696283899016,0.9611012888594032
16.75,0.967027103,0.9567858600263208
17.25,0.9697851333497752,0.955450387
17.75,0.9930984039732624,0.9879331623760028
18.25,1.0071492592028126,1.007721850124887
18.75,1.0200992282924015,1.026518358418145
19.25,1.0131902887150726,1.0284410661598788
19.75,1.0175127756930935,1.022271620721482
