r ($\AA$),C_CO_ - Solvent,O_CO_ - Solvent
0.25,0,0
0.75,0,0
1.25,0,0
1.75,0,0
2.25,0,0
2.75,0,0
3.25,0.078093382,0.001716338
3.75,0.4146682929196247,0.2037872170491472
4.25,0.9226266244904452,0.7151988640579162
4.75,1.2990019170748028,1.332784010274271
5.25,1.6206535174517869,1.6325071392779278
5.75,1.627125236672987,1.8805142350615764
6.25,1.2613730762336235,1.5462742168862442
6.75,0.988458548,1.0010110346358758
7.25,0.8166287569119441,0.6981415895596607
7.75,0.7753075173608098,0.6360877428454456
8.25,0.8208076947115667,0.7227589939781036
8.75,0.8917048606897231,0.8787781643451054
9.25,0.9740953873106686,1.0141034449439752
9.75,1.0687649186093993,1.089301557942765
10.25,1.1122598868155775,1.132570794687337
10.75,1.0972609906403816,1.1379643129800927
11.25,1.0593093929525568,1.0730852940259032
11.75,1.0197596220464116,1.012787581286806
12.25,0.9648507381249865,0.9698129659552832
12.75,0.9480959998947676,0.9382642242654085
13.25,0.9502134670831824,0.9272469575902628
13.75,0.9619621016026568,0.9395305690991148
14.25,0.9758336222764202,0.974849739
14.75,0.9942445364657604,1.0086454082521776
15.25,1.0298554196752203,1.0263019049749422
15.75,1.0234278299142625,1.039353106466318
16.25,1.028588568438407,1.0252181765798083
16.75,1.0130946697333287,1.0311567448087713
17.25,1.006096852718494,0.9895244094900352
17.75,0.9941755484687236,1.0001711562994426
18.25,0.9877040354442574,0.9842956207786988
18.75,0.9857178902548048,0.9771414884631864
19.25,0.9898571663219552,0.9885582376578376
19.75,1.0007941244170808,0.9978139074078364
