r ($\AA$),C_CO_ - Solvent,O_CO_ - Solvent
0.25,0,0
0.75,0,0
1.25,0,0
1.75,0,0
2.25,0,0
2.75,0.012596022,0
3.25,0.3031504961353746,0.053091155
3.75,0.8777318792964044,0.5808989164798021
4.25,1.3280079656620614,1.287614648971358
4.75,1.616725588782115,1.8157684436644943
5.25,1.4189966572771338,1.7628476991209152
5.75,1.0716790688835491,1.224193776309449
6.25,0.9015500755441456,0.8125595641804355
6.75,0.8091092050968666,0.6678479087773954
7.25,0.828022614,0.7287539327470456
7.75,0.9253508534943944,0.8768155232302616
8.25,1.002968601544494,1.0182363701025237
8.75,1.0680270854728946,1.076317740185984
9.25,1.0532075517822077,1.1338295985088356
9.75,1.0639206930005836,1.0937038539243946
10.25,1.0491363807299512,1.0421318006435327
10.75,1.0070599791388302,0.993934559
11.25,0.9776514286953312,0.971215131
11.75,0.9541336069760272,0.947622972
12.25,0.9694934284281164,0.9524965943029096
12.75,0.9836351527194184,0.9775526642478202
13.25,0.999386192,1.009050445147698
13.75,1.0224111690378577,1.0238375404880076
14.25,1.0178883755817851,1.024362577
14.75,1.0163446631238795,1.0243758441140838
15.25,0.996408371,1.0016990349975066
15.75,0.9967779676495664,0.987310729
16.25,0.984216199,0.9808119316439304
16.75,0.9945651091757222,0.989979276
17.25,0.988294456,0.989918263
17.75,0.9990640506556216,0.9975304309862588
18.25,1.0025133631411414,1.003643592411875
18.75,0.9990648030225472,0.9995442467326072
19.25,1.0021224758577374,1.0096428672400934
19.75,1.0009002943560137,1.0006554240204966
