r ($\AA$),C_CO_ - Solvent,O_CO_ - Solvent
0.25,0,0
0.75,0,0
1.25,0,0
1.75,0,0
2.25,0,0
2.75,0.06144761,0
3.25,0.4665800999257439,0.1445741154699487
3.75,0.8360684545806661,0.770387944
4.25,1.1211156350555596,1.2153431927188914
4.75,1.3479656949567218,1.3482736606169805
5.25,1.373664545416036,1.4528368411687216
5.75,1.288669506,1.430780531
6.25,1.0274850719701738,1.1687776156390897
6.75,0.8731884924379565,0.8226860652150024
7.25,0.8470197716801126,0.7052325769204179
7.75,0.8752166224793342,0.8227800228254348
8.25,0.954922731,0.9038464184773544
8.75,1.0376485711082883,1.0514524029661962
9.25,1.0965838518953668,1.1212882754151676
9.75,1.068724782661504,1.1325805581226969
10.25,1.0414797840511123,1.074704418748218
10.75,1.0258740251038505,1.0081232574690555
11.25,0.9759557473899482,0.978098532
11.75,0.9771265312307568,0.9587928169334368
12.25,0.9851462377934144,0.9642468091634298
12.75,1.0010765532335946,0.987815561
13.25,1.0016627679693588,1.0123575222936123
13.75,1.0143780789828152,1.0251920305101538
14.25,1.014141281641498,1.0162988104546344
14.75,1.004413075210386,1.0068743235568582
15.25,0.9992915205178876,0.9970189082861756
15.75,1.0006352577954447,0.9969066698570022
16.25,1.003900900578144,1.0019257027098016
16.75,1.000636773173594,1.001900923274708
17.25,0.9940722732105196,0.9936515909112348
17.75,1.0043959137566945,1.008700183874765
18.25,1.0069123336013748,1.0025065831837334
18.75,1.000515245700578,1.0025725351456505
19.25,0.9933405016957636,0.9916326669425216
19.75,1.0057476873772082,1.0047492496801136
