r ($\AA$),C_CO_ - Solvent,O_CO_ - Solvent
0.25,0,0
0.75,0,0
1.25,0,0
1.75,0,0
2.25,0,0
2.75,0.005730859,0
3.25,0.232522815,0.017452044
3.75,0.7413747151458101,0.3919025549365987
4.25,1.528775832079481,1.2863466521839932
4.75,1.7191967547370717,2.114898260479688
5.25,1.3945615664906033,1.8300050947367137
5.75,1.0408816120425437,1.1707660346842304
6.25,0.8705238226016536,0.7222164748903385
6.75,0.7906044096232641,0.6335322643288017
7.25,0.7884607774462244,0.701887123
7.75,0.905496509,0.8305432783787334
8.25,0.9917112112526156,1.0072702816681158
8.75,1.0864989036567223,1.131400242431594
9.25,1.114361809878278,1.1645068218288268
9.75,1.0976351976092322,1.1404847915196483
10.25,1.049529930536131,1.061213201361723
10.75,0.9674408102286464,0.9770287389736252
11.25,0.933710686,0.9092918151222542
11.75,0.9430106924508508,0.8975321626021572
12.25,0.9586801901604194,0.9379762307565171
12.75,1.0006153125310204,0.9930974160699568
13.25,1.0230296415300957,1.043140004652172
13.75,1.0353165913816582,1.0488771816561655
14.25,1.0245590980914694,1.047510163470887
14.75,1.0130809631913664,1.0125067250231086
15.25,0.990276848,0.9838771151653196
15.75,0.9869151478651734,0.9760540448400762
16.25,0.9755649571729968,0.9820035830368902
16.75,0.989889641,0.981293354
17.25,0.992340438,0.9811318835011132
17.75,1.0064824045036664,1.0106030221215023
18.25,1.0067605392804797,1.019171962928886
18.75,1.0170273689480336,1.0115576523091043
19.25,1.005650490509686,1.0138448642862692
19.75,0.9973104788666116,1.0022682040387358
