r ($\AA$),C_CO_ - Solvent,O_CO_ - Solvent
0.25,0,0
0.75,0,0
1.25,0,0
1.75,0,0
2.25,0,0
2.75,0.006929723,0
3.25,0.284130786,0.024275252
3.75,0.9017524712525068,0.555562442
4.25,1.4365391171943551,1.4988569525772515
4.75,1.530102252370402,1.6862667945183785
5.25,1.3164590291538252,1.623188267495019
5.75,1.1253110569307858,1.2756819823550376
6.25,0.9086326903381202,0.8620208193441222
6.75,0.8145472525444132,0.6827389300301495
7.25,0.8247054207513769,0.7011162012419817
7.75,0.9220494132250536,0.8567440584941056
8.25,1.0217633569875195,1.0224494495555825
8.75,1.0468146944931034,1.1043018233822366
9.25,1.0767971500021418,1.1354025324929122
9.75,1.053280170606539,1.0740362747148071
10.25,1.0180581306683227,1.0511747470791035
10.75,0.9991775185953842,0.9818501568036748
11.25,0.9861532217993804,0.9532645344359412
11.75,0.9702003122581476,0.954216364
12.25,0.9708645550678664,0.9639006297880768
12.75,0.9949830206761198,0.9835266198966328
13.25,1.0082095282959935,1.0131977013035929
13.75,1.0044406913533663,1.0146002814617454
14.25,1.0271731279114469,1.0246430032051772
14.75,0.9999939761485348,1.033162518294295
15.25,1.0128238117324038,1.0073007788506585
15.75,0.9976750721296832,0.9899787417471216
16.25,0.994604949,0.996550646
16.75,0.9933644073991011,0.9815235286348802
17.25,0.9992081598769428,0.9867094736159392
17.75,0.9976376358488744,1.0028078949814438
18.25,1.001608658280181,1.0111624801252672
18.75,1.0053041076741962,0.994924396
19.25,1.0016128012924823,1.012642044
19.75,1.006656605572326,1.0059081842572926
