r ($\AA$),C_CO_ - Solvent,O_CO_ - Solvent
0.25,0,0
0.75,0,0
1.25,0,0
1.75,0,0
2.25,0,0
2.75,0.000685018,0
3.25,0.1187831952881909,0.012761831
3.75,0.7827120746979245,0.3968888748232645
4.25,1.427422774272607,1.2542016165172472
4.75,1.5234521668140422,1.811212798
5.25,1.320369038663446,1.6569115393183578
5.75,1.0546981887851956,1.1823548253018494
6.25,0.9277392667286632,0.8389527581076394
6.75,0.8446785057599007,0.7118000468127821
7.25,0.8480153399492909,0.754757362
7.75,0.9367787047393932,0.900379643
8.25,1.0372907713806578,1.0358410821819652
8.75,1.114937190896066,1.1552966012862322
9.25,1.1142901220186274,1.165397665473234
9.75,1.056827237475302,1.0940871721298795
10.25,0.9996107116028824,1.017061015
10.75,0.9669594186913592,0.9439932898068006
11.25,0.944200994,0.9208914427932404
11.75,0.95337056,0.9424607082941124
12.25,0.9743344200766492,0.953220957
12.75,1.0117002705581597,1.006651993563838
13.25,1.0233622323019151,1.0375632693503376
13.75,1.0211504656357877,1.036837648930416
14.25,1.0128360365171978,1.023272371068643
14.75,1.007437384160031,1.0014448542781875
15.25,0.9862857359293388,0.9918471197524866
15.75,0.9880262506329625,0.9716725682817002
16.25,0.9838526864496172,0.995025678
16.75,0.9957013947672272,0.9872775250991456
17.25,1.008086912914887,0.9935457711036332
17.75,0.9986391664002164,1.0115978005016255
18.25,1.0089582936879584,1.0175983977888523
18.75,1.0034440071869677,1.002055136899905
19.25,0.9970497443129304,1.0025446759821832
19.75,1.0011548651030848,0.987451725
