r ($\AA$),C_CO_ - Solvent,O_CO_ - Solvent
0.25,0,0
0.75,0,0
1.25,0,0
1.75,0,0
2.25,0,0
2.75,0.025035897,0.00074734
3.25,0.5304085345986516,0.2227662295739918
3.75,1.366799020553653,1.110662533999142
4.25,1.4808184731878469,1.6296838223442958
4.75,1.1527474612777882,1.5438559664266804
5.25,0.982725288,1.083196261430171
5.75,0.9324970468242904,0.8102711548597216
6.25,0.9075219927278848,0.8020299020177248
6.75,0.9642335100089606,0.8966607019772581
7.25,1.0078865821740914,1.0080482492727676
7.75,1.0312025205772024,1.0795438232797694
8.25,1.044259304828664,1.0952028436533066
8.75,0.9999538116108072,1.0120531602286322
9.25,0.9904528241301008,0.9731693991720236
9.75,0.9758635557117644,0.9651646698818508
10.25,0.9860614811177832,0.9545383626933384
10.75,0.995750282,0.9932496292583004
11.25,1.005792501894632,1.0192687335024797
11.75,1.005467104442059,1.0262758162533132
12.25,1.0042785603172624,0.9995017658264602
12.75,0.994568478,0.9911175359968486
13.25,0.9862606600703564,0.9827424504896624
13.75,0.9954369093192446,0.9975200090045256
14.25,0.9993570118957606,0.9921571540568528
14.75,0.9996727253809016,1.002746237147314
15.25,1.0003578537074826,1.003062577285246
15.75,0.9953559972397252,0.99439653
16.25,0.9955257916314488,0.9984658643524276
16.75,0.9986182126887132,0.9971942266045396
17.25,0.995275824,0.996066171
17.75,1.0055950796799724,1.000495831724166
18.25,1.004125526756401,0.9964348593312746
18.75,0.9945781241307764,1.0067080102485286
19.25,1.0016683912579996,1.0055145801081466
19.75,0.9970917028685982,0.992892963
