r ($\AA$),C_CO_ - Solvent,O_CO_ - Solvent
0.25,0,0
0.75,0,0
1.25,0,0
1.75,0,0
2.25,0,0
2.75,0.01284456,0
3.25,0.3033180718072773,0.1128439264507285
3.75,0.9995559583558304,0.7355336564796514
4.25,1.686654716211795,1.439347387647555
4.75,1.4630846601686704,1.8655173288077336
5.25,1.1166534077764658,1.5012562933092648
5.75,0.9399739615808088,0.9769687150735024
6.25,0.8417229643953179,0.6941397154887234
6.75,0.8323481375403803,0.6763583481743461
7.25,0.8814131528630117,0.812311135
7.75,0.9901046941618702,0.987637714
8.25,1.0759860432458188,1.1042261671696003
8.75,1.1138324904284762,1.1523205955490303
9.25,1.0921552279521765,1.132385493926764
9.75,1.0255708250437228,1.0589755900390667
10.25,0.9581604507946838,0.9735958010640572
10.75,0.9469627095781068,0.907867751
11.25,0.9577806009384556,0.9107413552726924
11.75,0.9854191979897496,0.9652384998174108
12.25,1.0139125064166523,1.0368815807855478
12.75,1.0333008463262918,1.036973624045216
13.25,1.0336652102254515,1.048522821050048
13.75,1.0264520983943706,1.0348063420545228
14.25,1.003174581847698,1.0171046658429226
14.75,0.9895941021100956,0.9850590544970192
15.25,0.982746435,0.9718213652813784
15.75,0.9954668443111948,0.9771328011862128
16.25,0.9980498524453626,1.002026913365191
16.75,1.0095432049092414,1.0101469445288378
17.25,1.0150863748820294,1.0188149615551323
17.75,1.0117451220227884,1.0173365077703436
18.25,1.0025622937403336,1.0074700835920023
18.75,1.0005799647384583,1.004663374612974
19.25,0.994042716,0.9909571886518092
19.75,0.9960286528107032,0.9899272390628868
