r ($\AA$),C_CO_ - Solvent,O_CO_ - Solvent
0.25,0,0
0.75,0,0
1.25,0,0
1.75,0,0
2.25,0,0
2.75,0.006584339,0
3.25,0.1973659876649043,0.018871648
3.75,0.5329937846475751,0.3817228213773098
4.25,1.0648929025462537,0.9249934028167544
4.75,1.5104659487023469,1.400285583085855
5.25,1.6207286971564514,1.8258842284420784
5.75,1.4229773381234392,1.792493638
6.25,1.117863490817753,1.2162354780097155
6.75,0.896571479,0.8339520500809708
7.25,0.7737363309936305,0.6602634430160412
7.75,0.7642733975705375,0.6545770345991955
8.25,0.8413138234010702,0.7737202531060252
8.75,0.9185391452856372,0.9069120674972112
9.25,1.0453957495817872,1.0606619697179918
9.75,1.0976119714509434,1.1195799648194298
10.25,1.069819295934043,1.1473493196752094
10.75,1.077391513128565,1.077967504314413
11.25,1.0447757752355271,1.068837437313062
11.75,1.0104370567148504,1.0035666150790703
12.25,0.9835982165924708,0.9714550287333052
12.75,0.9578812394327356,0.9318791196490532
13.25,0.9497598829282056,0.941844822
13.75,0.9670243417403228,0.9606866617289168
14.25,0.9919043879826094,0.9799389215159926
14.75,1.0155298171065643,1.0211903478738054
15.25,1.0264259153913555,1.028823187198489
15.75,1.0294522668773056,1.0430378567657126
16.25,1.0146329657652051,1.0297588687271066
16.75,1.0142847675089706,1.0241316165297614
17.25,0.9891166701782892,0.9865439041716054
17.75,0.9908068682479032,0.9756994009386908
18.25,0.975389267,0.9745897677717844
18.75,0.9942931630365338,0.9873106010088774
19.25,0.9912591032703332,0.9838036635012748
19.75,1.0026354308558956,1.0069021461665724
