r ($\AA$),C_CO_ - Solvent,O_CO_ - Solvent
0.25,0,0
0.75,0,0
1.25,0,0
1.75,0,0
2.25,0,0
2.75,0.075105219,0
3.25,0.7214995240618707,0.2048702352274447
3.75,1.073227687105644,1.066533959327438
4.25,1.2835055928570531,1.533951006389662
4.75,1.280471838811868,1.483969808305196
5.25,1.1071740882889989,1.2266492085558118
5.75,0.9548102472611022,0.9028074011655584
6.25,0.9088311363197455,0.7987824694757646
6.75,0.9251213117864052,0.8587703980312332
7.25,0.9690687037021876,0.9477795199701962
7.75,1.021933864672098,1.0233721032226857
8.25,1.027796843243374,1.084047301967051
8.75,1.012710087583126,1.0420989394537323
9.25,1.0143892550636735,1.0327475801937736
9.75,0.994750915,0.9903720285036808
10.25,0.9912927787002532,0.9667721126811224
10.75,0.9845335821060158,0.9583323673808164
11.25,0.9880972993580532,0.988066269
11.75,0.9955526385057724,0.997543858
12.25,1.0080242372017287,1.0093328157628485
12.75,1.009138360049655,1.0249869299369565
13.25,1.0125859656661649,1.012362259
13.75,0.999515431,1.0145346491150564
14.25,0.9968365831862818,0.983626405
14.75,0.9990598074898912,0.9892031587441008
15.25,0.9951210055670844,0.9998159285110052
15.75,0.999081498,0.985734234
16.25,0.9976288544259836,1.008293352638729
16.75,0.9966525612516854,0.9993963866022108
17.25,1.0030079802965333,1.002704394467705
17.75,1.0009673820828784,1.007350116778203
18.25,0.9952242108377884,0.9927241808273898
18.75,1.0008283205814454,0.995789713
19.25,0.9990351705567164,0.9982614230902616
19.75,0.9960478332408392,0.9961082498182008
