r ($\AA$),C_CO_ - Solvent,O_CO_ - Solvent
0.25,0,0
0.75,0,0
1.25,0,0
1.75,0,0
2.25,0.00181297,0
2.75,0.054687951,0
3.25,0.3361275558652665,0.1532602327261317
3.75,0.688413802,0.6530769720651654
4.25,1.032014567222009,0.9927725318264063
4.75,1.2218082097307723,1.2054847867550773
5.25,1.2719657487730835,1.3524868271692776
5.75,1.2298743243460293,1.322080078
6.25,1.1257192840350394,1.1955167092705588
6.75,1.0230190580279503,1.0193798597978116
7.25,0.922936941,0.9124211387919136
7.75,0.8925522031241089,0.8558929873573681
8.25,0.9507864421030412,0.903409555
8.75,1.0014579855008678,0.986054642
9.25,1.0491625809188232,1.0380711567338043
9.75,1.0345752577637182,1.0667542895772424
10.25,1.0476783216719645,1.0689020077463502
10.75,1.0116662055503345,1.0284103656358938
11.25,0.9956119369849006,1.002819657771849
11.75,0.971493887,0.964819706
12.25,0.9895486049368566,0.9616091314496537
12.75,0.9931100258170414,1.0002522554547664
13.25,0.9946383782692568,0.9872901263981378
13.75,1.0123797360977485,1.0143780784587333
14.25,1.015968640337937,1.0187822036620815
14.75,1.0075615639325997,1.012135998475425
15.25,1.0059400061963073,1.0074061022387404
15.75,0.9961751322631878,0.9972895883329927
16.25,0.9929476642027382,0.9810475076816982
16.75,0.9996234917008012,0.9988351969054796
17.25,0.996280763,1.0061289840865084
17.75,1.00927258,1.0065816544260051
18.25,1.0184792915203615,1.0146056946495965
18.75,1.001716603717624,1.0066707954774732
19.25,1.0037014740389183,1.0028559376138109
19.75,0.9982502839075156,0.9957223502607188
