r ($\AA$),C_CO_ - Solvent,O_CO_ - Solvent
0.25,0,0
0.75,0,0
1.25,0,0
1.75,0,0
2.25,0,0
2.75,0.00158531,0
3.25,0.14085546,0.048845038
3.75,0.638514279,0.4532768479000578
4.25,1.4705544490161389,1.1787039051110375
4.75,1.9566036386347272,1.9334469910274308
5.25,1.413867046644796,1.8536302556659427
5.75,1.0588995440281856,1.3630515407171329
6.25,0.8815745902761593,0.8511224324124685
6.75,0.7989863339858739,0.6348110598791874
7.25,0.7766438512434687,0.66461692
7.75,0.8511732009408274,0.7799419692682994
8.25,0.9687886622884688,0.9570463044934842
8.75,1.0843290745098155,1.1010472860820628
9.25,1.1212359150205573,1.163938961646246
9.75,1.116617807250656,1.1404509563948266
10.25,1.0581783963436142,1.0927855605031844
10.75,1.0121310123038014,1.0226361230059575
11.25,0.9397530530234244,0.9529542328486148
11.75,0.937624081,0.912071115
12.25,0.9436787243367496,0.9073926312950265
12.75,0.9852936161062198,0.97006131
13.25,1.020113054154378,1.011006736
13.75,1.025388105466276,1.034257529785764
14.25,1.042667544163709,1.07241407
14.75,1.0265841589675575,1.0345404624600931
15.25,1.010488879527178,1.012220452071957
15.75,0.9831417114659888,0.9796526438779788
16.25,0.971785314,0.9712845579311228
16.75,0.9848419957702604,0.9763798655505728
17.25,0.9916028211419126,0.9778067133657448
17.75,0.999750829,0.9994646680699556
18.25,1.0100232347831264,1.014137823432543
18.75,1.021451534142767,1.0190408777478537
19.25,1.0077990139186406,1.0173365440188176
19.75,1.0115224002092222,1.0230640768199295
