r ($\AA$),C_CO_ - Solvent,O_CO_ - Solvent
0.25,0,0
0.75,0,0
1.25,0,0
1.75,0,0
2.25,0,0
2.75,0.000840001,0
3.25,0.1119516764789463,0.006018907
3.75,0.6743918560483498,0.4278837664800399
4.25,1.4167842187053887,1.2272690745821917
4.75,1.7152486682715542,1.7110176651431108
5.25,1.4549026467661526,1.8267111009397248
5.75,1.1254219648095805,1.3801581939700724
6.25,0.9526492964379604,0.946292868
6.75,0.8577504133880514,0.7079445412551103
7.25,0.8060738188397442,0.7176407127752696
7.75,0.8642716840809437,0.8123220857983552
8.25,0.9475019920650604,0.9363681185530882
8.75,1.037639321828932,1.0207542891771264
9.25,1.0558710686797967,1.1102053334574824
9.75,1.0825556096253914,1.1232209512333258
10.25,1.0779209123833926,1.0697980126949789
10.75,1.0329061202416774,1.038747975366296
11.25,0.982298357,0.9956841852420552
11.75,0.9587538202778264,0.962582746
12.25,0.9626107683989714,0.9397763507006182
12.75,0.9730737567802312,0.9575584883116788
13.25,0.9934313684082228,0.9794639040384612
13.75,1.0004930711390834,1.0135643658930051
14.25,1.0268446092657346,1.029824425311196
14.75,1.0280918444910838,1.0340934627420928
15.25,1.0192199012145675,1.0237663220132356
15.75,1.005815420050544,1.0076641566543332
16.25,0.9947105711566118,0.999245359
16.75,0.987523754,0.978760496
17.25,0.9935717608117662,0.988819673
17.75,0.9962689316434484,0.9950357003516148
18.25,0.996991869,0.997221362
18.75,1.0066216648873505,1.0093937290844694
19.25,1.0067337834113177,1.0051867604549751
19.75,1.0069814561719728,1.008957370486362
