r ($\AA$),C_CO_ - Solvent,O_CO_ - Solvent
0.25,0,0
0.75,0,0
1.25,0,0
1.75,0,0
2.25,0,0
2.75,0.001383962,0
3.25,0.1051157403640339,0.001983316
3.75,0.4694825492087947,0.2205822770885767
4.25,0.9413621346208496,0.8206449188371651
4.75,1.073980173000865,1.2705589757612992
5.25,1.3221856044050986,1.3278928803953352
5.75,1.4998663798304808,1.5100177597278106
6.25,1.3840034755039077,1.5349173197478343
6.75,1.1035339835247393,1.2096740140703055
7.25,0.9354728842500792,0.9300839856209449
7.75,0.8810598734503402,0.7738095240652275
8.25,0.8547617964995969,0.7821571425498566
8.75,0.9152959512616826,0.8743207320032242
9.25,0.9799328040879486,0.9783386198240088
9.75,1.0259574723333489,1.0563112437041584
10.25,1.0395838669822697,1.0778354397610388
10.75,1.0457515452457278,1.0558304218214225
11.25,1.0200438913370011,1.0246039509991598
11.75,0.992551437,0.985482957
12.25,0.971371613,0.9822104728110116
12.75,0.9698907568887766,0.9631128181551116
13.25,0.9883972700959848,0.9576742296491204
13.75,0.9912060221461392,0.995979441
14.25,1.011555379485569,1.0053539569077476
14.75,1.0182807719979696,1.018039598966849
15.25,1.0037340546754434,1.0177224361243469
15.75,1.003463220863824,1.016069967905031
16.25,1.0055771252783623,0.9936944409935652
16.75,1.0026992894301778,1.0023626499850744
17.25,0.997825868,1.0067485678733483
17.75,1.0000632845548465,0.9981979919910612
18.25,0.9962443148668408,0.9960552622420954
18.75,1.002360265112126,0.9947483091990976
19.25,0.9974990540622126,1.0042392952429189
19.75,1.0076320733161603,0.9957402283838268
