r ($\AA$),C_CO_ - Solvent,O_CO_ - Solvent
0.25,0,0
0.75,0,0
1.25,0,0
1.75,0,0
2.25,0,0
2.75,0.009952737,0
3.25,0.3169550634105148,0.1085571092181013
3.75,1.0057368634133972,0.7544515132887957
4.25,1.684795088,1.441327589967105
4.75,1.470322083430715,1.854473667042049
5.25,1.1191266746872457,1.5164911310350393
5.75,0.9291463834147842,0.9513262520681168
6.25,0.8444394179670276,0.710011443
6.75,0.8173920522627085,0.6634066487641966
7.25,0.8683802720852691,0.8036305217700043
7.75,0.9842097640921782,0.978138272
8.25,1.0807910645493777,1.096742109379183
8.75,1.1191751405048151,1.173214857919729
9.25,1.0921204423654345,1.1421430959769865
9.75,1.0203116141218156,1.0406411146668368
10.25,0.9512274515203152,0.9480751813466466
10.75,0.9354102031138204,0.9003300531657479
11.25,0.9472045053113938,0.9271639833420496
11.75,0.9766039211541084,0.9657024937204368
12.25,1.0266992409839475,1.0061646974011778
12.75,1.032921988769301,1.0562105098014518
13.25,1.0321712341852265,1.0498429456584824
13.75,1.0115214352830086,1.023052788515506
14.25,0.9946255058723276,1.0027810509872177
14.75,0.9884295547627184,0.9796612436083832
15.25,0.9841937362758716,0.965480498
15.75,0.9852557994400492,0.9831768797870698
16.25,1.0040935623963505,1.001664265363718
16.75,1.0120708415245545,1.0110845342252126
17.25,1.0116302954504717,1.0156037722920372
17.75,1.0092467243641676,1.0143702094955669
18.25,1.0001009715431386,1.0093284120635129
18.75,0.9988784545109478,0.9986280044178828
19.25,0.9976765558129675,0.9892470799515476
19.75,0.9946695344669628,0.9951747429623428
