r ($\AA$),C_CO_ - Solvent,O_CO_ - Solvent
0.25,0,0
0.75,0,0
1.25,0,0
1.75,0,0
2.25,0,0
2.75,0.003261411,0
3.25,0.2664084680624053,0.071042258
3.75,0.8756135314201832,0.678574145
4.25,1.7377848710102552,1.526887320947465
4.75,1.6679287985077524,1.8486302113467408
5.25,1.2228398614094869,1.6189761356217685
5.75,0.9563015039964092,1.129739550374745
6.25,0.8546746002050978,0.7411482983564418
6.75,0.815923889,0.6391530400741556
7.25,0.8237641372993447,0.7670403991708185
7.75,0.9420664201884305,0.9011499637667192
8.25,1.0612455036814608,1.0675663333398635
8.75,1.1237913041422969,1.1527919533497162
9.25,1.1066998872551377,1.151434883742263
9.75,1.075929412382593,1.0932008834642584
10.25,1.008562704706022,1.0351112609206303
10.75,0.9432178686602634,0.9478398073996148
11.25,0.9544511136341776,0.9272927298480668
11.75,0.9523736752662308,0.9214231428269766
12.25,0.9867678100773732,0.9720025469205708
12.75,1.0223150365235858,1.0270612166824358
13.25,1.045647303351554,1.0419004732913175
13.75,1.0342990059972943,1.0597529588221268
14.25,1.0188232410743423,1.0206500058327774
14.75,0.9953720779407186,1.009466968501728
15.25,0.991811261,0.9894505655101856
15.75,0.9842567446410424,0.9708180231863772
16.25,0.9851238949127884,0.97883037
16.75,0.9946950297639144,0.9891065583172504
17.25,1.0132858981275563,1.0102274236318969
17.75,1.0149832955526077,1.0221891070796625
18.25,1.0118426992928309,1.022668755325478
18.75,1.0079690341124308,1.0111486583895428
19.25,0.997975124,0.9943044787019424
19.75,0.9928113441072725,0.9957025105626398
