r ($\AA$),C_CO_ - Solvent,O_CO_ - Solvent
0.25,0,0
0.75,0,0
1.25,0,0
1.75,0,0
2.25,0,0
2.75,0.016297868,0
3.25,0.1938548022900919,0.0280272
3.75,0.517185688,0.3592217336322048
4.25,1.0238215733851763,0.8675372833668784
4.75,1.5188610949417438,1.4250952286433949
5.25,1.6240981706464073,1.843651629433442
5.75,1.4203448560738694,1.7598030427876474
6.25,1.126401627805612,1.291050639843078
6.75,0.9068547093114894,0.805088873
7.25,0.7842520462430557,0.6458914954273476
7.75,0.7624659692477526,0.6667463205903905
8.25,0.8402452125373653,0.7738049674440314
8.75,0.9403225675103304,0.9271967833871884
9.25,1.0327347127519175,1.061905834031291
9.75,1.0958433361124915,1.1308520904845818
10.25,1.084945173906018,1.1245417130996678
10.75,1.065084691553715,1.0865417889473072
11.25,1.040289680579941,1.0431536992225077
11.75,1.002521191,1.0035355865081947
12.25,0.9691382760426012,0.9652404219895204
12.75,0.96273928,0.930963866
13.25,0.948568424,0.9551381072809358
13.75,0.9711326783153732,0.9543123779550696
14.25,1.0016392110668355,0.9870333249689712
14.75,0.9993404264615908,1.0118369153108644
15.25,1.0222502625480463,1.0330905931669718
15.75,1.0247065268964854,1.0367626792727034
16.25,1.024056078827403,1.019064031645257
16.75,1.0019224673158056,1.0263839525666651
17.25,1.012548997679973,0.9925582846276096
17.75,0.9805784967819248,0.9718443451491658
18.25,0.9811925641723616,0.9846804792498434
18.75,0.9849642539365192,0.9820348353983178
19.25,0.9927616638679494,0.9859358854798408
19.75,1.0067969568485169,1.0018332038880764
