r ($\AA$),C_CO_ - Solvent,O_CO_ - Solvent
0.25,0,0
0.75,0,0
1.25,0,0
1.75,0,0
2.25,0,0
2.75,0,0
3.25,0.020816145,0
3.75,0.4844830145177689,0.1707310992119811
4.25,1.619605701052379,1.2349798038542534
4.75,1.9217680011230185,2.028517405681411
5.25,1.4673001342962275,1.970700460308277
5.75,1.102932087384991,1.3694851069513825
6.25,0.9500392138140616,0.9025292005787416
6.75,0.8207812986494954,0.6755151603286227
7.25,0.7568848296713157,0.6361040621340144
7.75,0.8001665042988867,0.7343764329844455
8.25,0.8954851460055786,0.8699685343704833
8.75,1.050063033678064,1.037241349797837
9.25,1.149614671388833,1.1751355140074704
9.75,1.1673502218412914,1.204289170678052
10.25,1.102923638,1.168513242417965
10.75,1.0291421405222303,1.058549314
11.25,0.9504013927792851,0.9556225588045988
11.75,0.9130952860074316,0.8823260124786503
12.25,0.9143209695494184,0.8704942912695623
12.75,0.9475484144163384,0.9199446546827796
13.25,0.9951195522917752,0.9880573904054863
13.75,1.0380526392336713,1.047806332697914
14.25,1.0540198026524024,1.0750028769134572
14.75,1.052947279833898,1.0690895014435284
15.25,1.0337529598514803,1.0428461321251623
15.75,0.9950193160720576,1.00630992
16.25,0.9709632262751088,0.9681745403759454
16.75,0.9601445713633416,0.9465500010304874
17.25,0.9714360267651746,0.959358382
17.75,0.9960509979865476,0.978391369
18.25,1.0109536817913347,1.0127111390769137
18.75,1.0265058262996454,1.0329330127872816
19.25,1.0219782245893652,1.0336809784450391
19.75,1.0126180650905194,1.021476759
