r ($\AA$),C_CO_ - Solvent,O_CO_ - Solvent
0.25,0,0
0.75,0,0
1.25,0,0
1.75,0,0
2.25,0,0
2.75,0.018233847,0
3.25,0.4165492277592463,0.1398744639339167
3.75,1.0875128155153375,0.8720894059629103
4.25,1.6401639124258984,1.4928572673362284
4.75,1.4766763993834475,1.8426040144501743
5.25,1.0985690059094555,1.4407752416785924
5.75,0.9043801502861551,0.9445775553620788
6.25,0.8269345599716489,0.6778220364483863
6.75,0.8047481437956229,0.6707424107600326
7.25,0.8692387616005803,0.7877983829222808
7.75,0.981597421,0.969413754
8.25,1.0925873441986196,1.1115228965528363
8.75,1.1076381973632692,1.1696633874351985
9.25,1.081682558987083,1.1311501838127012
9.75,1.0055166908800135,1.0372104195771972
10.25,0.950929932,0.9618824033775792
10.75,0.9288632644982768,0.8816794455016411
11.25,0.9419593298547518,0.90453027
11.75,0.9859430346130266,0.9496578805132762
12.25,1.020188690907828,1.0229255247621585
12.75,1.032878938,1.0673482586552518
13.25,1.033535191260322,1.0547979160502683
13.75,1.0205907923957047,1.024053630219475
14.25,0.9817543756327064,0.992708371
14.75,0.9794114740546424,0.9675613428609277
15.25,0.982814017,0.9664999371748078
15.75,0.9866698330767854,0.9865386880202192
16.25,1.0051837367289356,0.99649818
16.75,1.0126017426064986,1.0085433347749186
17.25,1.0116477927150789,1.0249997669600317
17.75,1.009683405890942,1.0175310206326098
18.25,0.9987694205274876,1.000564253
18.75,0.9961163142351792,0.994739808
19.25,0.9970297912039556,0.988799127
19.75,0.9997341052178405,0.9980868563480236
