r ($\AA$),C_CO_ - Solvent,O_CO_ - Solvent
0.25,0,0
0.75,0,0
1.25,0,0
1.75,0,0
2.25,0,0
2.75,0.000678236,0
3.25,0.13170054,0.022355073
3.75,0.7567022605118003,0.3907680592411322
4.25,1.4405943287373306,1.2525917914628242
4.75,1.5552843671353933,1.821976121991968
5.25,1.2908872838675065,1.6576611228632296
5.75,1.069440895592735,1.1728248461043154
6.25,0.9323715147624866,0.8564394944353225
6.75,0.8292068974087391,0.7325093452139791
7.25,0.8657349817172142,0.7500232561075129
7.75,0.9498459345436548,0.8919786083223582
8.25,1.0523278029074874,1.0482484273613997
8.75,1.1030251372794528,1.172870859562127
9.25,1.1154572023952507,1.1628735987472711
9.75,1.0665941632341802,1.0905030089664811
10.25,1.0021455647799251,1.017954747560092
10.75,0.963081373,0.962324898
11.25,0.9570373380081528,0.9138865503302784
11.75,0.9526099619572256,0.9270952865343244
12.25,0.9775728915852676,0.9703762882327842
12.75,1.0119963720286875,1.009781937954226
13.25,1.037132669,1.0427568416867343
13.75,1.0202612595843907,1.044687904862912
14.25,1.017142468101181,1.024942873463841
14.75,1.0006775570513933,1.0091164082518125
15.25,0.9976612635943176,0.9867149635726136
15.75,0.9947465586084728,0.9798816478620884
16.25,0.9942108018083728,0.993509666
16.75,1.0003242120702265,1.0009657863023729
17.25,1.0049501273166983,1.0101870331310756
17.75,1.0109680369367244,1.0132043668587425
18.25,1.013637976907776,1.0067510940593685
18.75,1.001569456538303,1.011268434843786
19.25,0.9981422908400156,1.001306678647122
19.75,0.9984810591925412,0.9932070202151884
