r ($\AA$),C_CO_ - Solvent,O_CO_ - Solvent
0.25,0,0
0.75,0,0
1.25,0,0
1.75,0,0
2.25,0,0
2.75,0.046533502,0.00186134
3.25,0.4441274672747662,0.2067259982810475
3.75,0.8624447655333783,0.7947922127460425
4.25,1.1884055957374058,1.1216675475038758
4.75,1.304428499,1.316303986483644
5.25,1.3514734802738777,1.529554802172896
5.75,1.2195926837242146,1.3943078154314257
6.25,1.0356135031158231,1.1015243886672226
6.75,0.8918098853721286,0.8085123648286905
7.25,0.866236994,0.7822171053816614
7.75,0.8971839882267969,0.8361031196908014
8.25,0.9672600656413224,0.9304604382377571
8.75,1.033801241135289,1.047255955095509
9.25,1.0516689239624688,1.094962751695574
9.75,1.056892875998776,1.0784924143733552
10.25,1.021798945810232,1.0521560592259165
10.75,0.9962027631423628,0.9988283665021616
11.25,0.9859612739864076,0.952620127
11.75,0.9732050852205052,0.9678384272745912
12.25,0.9916038633923108,0.9717125353601131
12.75,0.9998830770647268,1.0071757903123986
13.25,1.0077301359046282,1.0290737082457933
13.75,1.0144627450271324,1.010394293678372
14.25,1.006387321000236,1.0051014916940786
14.75,1.001371020131241,1.0159024472178813
15.25,0.9989650799864964,0.9932906937297756
15.75,1.0016691893044634,0.9771466434032864
16.25,0.9943773245790716,1.0137795482310932
16.75,0.9989359433190808,0.9887237261415726
17.25,1.0028682455810445,1.0079909703846552
17.75,1.0005227198681563,1.0003435271181125
18.25,1.0046167440704814,1.0107402595416886
18.75,0.994230677,0.9940901609714908
19.25,0.9981993893568404,1.0009418000117678
19.75,0.9982534634210452,0.9900575627607872
