r ($\AA$),C_CO_ - Solvent,O_CO_ - Solvent
0.25,0,0
0.75,0,0
1.25,0,0
1.75,0,0
2.25,0,0
2.75,0.054406553,0
3.25,0.4951502642495863,0.1002451455229222
3.75,0.9435542117595956,0.7457121996164547
4.25,1.2501199124441076,1.390865813939948
4.75,1.3180037737008232,1.5906205758578436
5.25,1.2764545470773063,1.4491479106980223
5.75,1.0966402666798298,1.1262791928063118
6.25,0.9304796680917627,0.8670035982042601
6.75,0.902767207,0.8028515657307811
7.25,0.9035438423832016,0.8476009564614264
7.75,0.9610909758414076,0.9183738395856756
8.25,1.0046959807604467,1.019649156096847
8.75,1.0322067918095994,1.068239225740457
9.25,1.0366044921056918,1.0724790088645586
9.75,1.0264116415266695,1.0343010469188807
10.25,1.0086883206741275,1.0296962869120077
10.75,0.9915065685711516,0.9867780446327634
11.25,0.9916977384194136,0.9677391879692946
11.75,0.9826790057584152,0.9607934047772212
12.25,0.9894709573169488,0.987507367
12.75,0.988966688,0.9884393793767569
13.25,1.001649130748293,1.006684383667693
13.75,1.0023675572482749,1.0116057067355224
14.25,1.0074071419721211,1.0173276564915676
14.75,1.0097671414872231,1.0084865861424437
15.25,1.0030682167078169,0.9956500273238046
15.75,0.9990805628499212,1.0025147200476023
16.25,1.0002103013403885,1.0014276945990794
16.75,0.9983573892694272,0.9873385822224588
17.25,0.9988708562540584,0.9920826757618046
17.75,0.997896063,1.0087797281427182
18.25,0.999806265,1.0094422154476317
18.75,1.0045312106131852,0.9972616069316268
19.25,1.0010174072465772,1.0009884894800174
19.75,1.0011551789985411,1.0044930497332136
