r ($\AA$),C_CO_ - Solvent,O_CO_ - Solvent
0.25,0,0
0.75,0,0
1.25,0,0
1.75,0,0
2.25,0,0
2.75,0.0097089,0
3.25,0.1515030133580265,0.032464931
3.75,0.6285060704498205,0.4135825528283474
4.25,1.052249909526656,0.9500106663826214
4.75,1.2363342993269435,1.3475428050091507
5.25,1.410828025573475,1.441968858595382
5.75,1.4116871345569255,1.535571397021986
6.25,1.180106355714441,1.3416959453936794
6.75,0.9459640030322164,0.9831134146481658
7.25,0.8603292579924607,0.7679177608410105
7.75,0.8667628523714508,0.7613788674931123
8.25,0.913909486,0.8480637853251114
8.75,0.9747343752375188,0.9936415516119892
9.25,1.0379783856336104,1.050117924723349
9.75,1.0668539297618462,1.1086677208799307
10.25,1.0599160769410023,1.0693358231995305
10.75,1.0215959450025702,1.0415550732061678
11.25,0.996800307,1.006623546909912
11.75,0.9924601472148294,0.9727910468760452
12.25,0.9954680525717567,0.974373701
12.75,0.9867093528116504,0.9787593233499358
13.25,0.9847527112554268,0.989039106
13.75,0.9979019782923028,0.9915420567311072
14.25,0.9890896169786972,1.010358628861273
14.75,1.0207793659657007,1.008898471687795
15.25,1.0035904510459284,1.0146699376782295
15.75,1.003045748461341,1.0013310276078995
16.25,0.9942855402602006,1.0006359323763905
16.75,1.007101595469601,0.992756914
17.25,1.0028177093887063,0.9925088565961196
17.75,0.9928419680477956,1.0185457742289492
18.25,1.003266247221228,0.995136767
18.75,1.0026887090457577,1.0015485761531016
19.25,0.9906843109688164,0.9938189687556508
19.75,1.0043688925915342,0.9973224558607492
