r ($\AA$),C_CO_ - Solvent,O_CO_ - Solvent
0.25,0,0
0.75,0,0
1.25,0,0
1.75,0,0
2.25,0,0
2.75,0.007801911,0
3.25,0.2327616754919852,0.020328531
3.75,0.7218131956324276,0.3819117437208609
4.25,1.515721472692419,1.286102756656598
4.75,1.742425120234124,2.134923288378715
5.25,1.3840689278588634,1.826705792643256
5.75,1.0600022976603083,1.157223367292343
6.25,0.8658957118594675,0.7387362017262588
6.75,0.7793547977508091,0.6296195610595486
7.25,0.8039756666468604,0.6791855504497649
7.75,0.8893696898522633,0.8425513357714645
8.25,1.0151513320090673,1.0002993125213084
8.75,1.083888385204183,1.1581234673762058
9.25,1.120171315962635,1.1718309222082188
9.75,1.1094509377755788,1.147746878471753
10.25,1.0432844529836087,1.0509108761546129
10.75,0.9753125537080712,0.9840144692356924
11.25,0.9316044317330484,0.9082771417434726
11.75,0.938309214,0.8983836483180884
12.25,0.9638457871771032,0.9339215918882808
12.75,0.9936194508605204,0.9966960817554772
13.25,1.019578562307959,1.0321992319291242
13.75,1.039146508050898,1.055673406333933
14.25,1.0359999358936345,1.0490568668544844
14.75,1.0105652413496276,1.0228014829892167
15.25,1.0003831245266588,0.9913873309243826
15.75,0.9783578232005176,0.9741951519676476
16.25,0.9727899507707088,0.9651523184708312
16.75,0.9860695801583564,0.982005685
17.25,0.9946430953544552,0.9898172752447052
17.75,1.0140314360672589,1.012000061542537
18.25,1.0111319324393766,1.019448091712518
18.75,1.0140102589308897,1.019563503714498
19.25,1.0047647103301136,1.006796649
19.75,1.0026859898678468,1.003099639203602
