r ($\AA$),C_CO_ - Solvent,O_CO_ - Solvent
0.25,0,0
0.75,0,0
1.25,0,0
1.75,0,0
2.25,0,0
2.75,0.003835978,0
3.25,0.2160410592979017,0.05497228
3.75,0.6568374227084224,0.5386893076803665
4.25,1.5388210398679278,1.191677426650806
4.75,1.8504785027180184,1.9135951995251916
5.25,1.3433547761573663,1.8198249346342847
5.75,1.039132556916667,1.2608868561672877
6.25,0.8958324899306959,0.8127692580627451
6.75,0.8398196575951385,0.7027427104435918
7.25,0.8055808623937888,0.7067779905193681
7.75,0.8700221016172025,0.8261578821366693
8.25,0.9753562703957378,0.9745017441381632
8.75,1.075482106928402,1.0781409946689189
9.25,1.110918582156783,1.1319921815001073
9.75,1.108470491356361,1.1357600607505405
10.25,1.0575197493678044,1.1044135888377036
10.75,1.0049907727748617,1.031567709969348
11.25,0.9512553108373856,0.9252873323562958
11.75,0.9331672209178132,0.9125219284196316
12.25,0.9537608118710243,0.932362829
12.75,0.981951715,0.9612327164737728
13.25,1.0186598244811191,1.013855294196184
13.75,1.032452823,1.0535911056588605
14.25,1.0355336084035656,1.049427812627311
14.75,1.031686732933265,1.0378366382975257
15.25,1.0046476608308117,1.0054731313585965
15.75,0.9877257460801224,0.9899301769679024
16.25,0.9761513923823928,0.9748956513508684
16.75,0.9810150260104216,0.9739651209367924
17.25,0.9934971856361768,0.9815909380014792
17.75,1.0056210998599902,1.0026667578237525
18.25,1.0042536033388103,1.0072404259524452
18.75,1.0136300741081077,1.0206297561152529
19.25,1.013562625531432,1.0213337799379325
19.75,1.013037885,1.002463500858837
