r ($\AA$),C_CO_ - Solvent,O_CO_ - Solvent
0.25,0,0
0.75,0,0
1.25,0,0
1.75,0,0
2.25,0,0
2.75,0.022938165,0
3.25,0.5331098720407672,0.20889636
3.75,1.3540632163137054,1.0885098446282309
4.25,1.4652260108739086,1.653266451913634
4.75,1.146303464,1.5273279277486511
5.25,0.9940501155889008,1.080812087204304
5.75,0.9268261833527196,0.8248066117017613
6.25,0.928471097,0.8058618014441536
6.75,0.9539480554923264,0.8898755394740343
7.25,1.0186094326099844,1.0252788673738138
7.75,1.0419587814586666,1.0970592279102769
8.25,1.041667293089786,1.0837823327898322
8.75,1.016503545883077,1.0180788387966526
9.25,0.9953983449547572,0.9780237855150916
9.75,0.974227401,0.9593854598136008
10.25,0.989113966,0.9772329574837972
10.75,0.9994116930476054,1.0023487832489213
11.25,1.0086006965999283,1.0058966732846468
11.75,1.0117462501625163,1.0242825979153083
12.25,1.0049158276603982,1.011589469
12.75,0.9991821588094985,0.997663592
13.25,0.9893905850983614,0.9846448850099522
13.75,0.9938903498762874,0.995745094
14.25,1.003733347313308,1.0011499306737428
14.75,1.0052095853930587,0.9970990009784166
15.25,1.0035173452759774,1.0083304070346424
15.75,1.000406432517065,1.010268001691323
16.25,1.004133530736716,1.0016262778562108
16.75,0.9961903069159578,0.995520361
17.25,0.9963486336508872,0.9933693928462536
17.75,1.0021299560625276,0.9972681868344024
18.25,1.0016971343325598,1.005790782331128
18.75,0.999677217,0.9998846949471604
19.25,1.0026831043489297,1.004401674
19.75,0.9998348583419432,1.0024240979077648
